,Stimulus,Stdev,Subtokens
21147,autobincraxo,1.4907119849998598,"[['au', '##to', '##bi', '##n', '##c', '##ra', '##x', '##o'], ['auto', '##bi', '##n', '##c', '##ra', '##x', '##o'], ['autob', '##in', '##c', '##ra', '##x', '##o'], ['autob', '##inc', '##rax', '##o'], ['autob', '##inc', '##ra', '##xo'], ['autob', '##inc', '##rax', '##o'], ['autob', '##inc', '##rax', '##o'], ['autob', '##inc', '##rax', '##o'], ['autob', '##inc', '##rax', '##o']]"
27326,efectiñedal,1.4907119849998598,"[['e', '##f', '##ec', '##ti', '##ñ', '##e', '##da', '##l'], ['efec', '##ti', '##ñ', '##eda', '##l'], ['efec', '##ti', '##ñ', '##eda', '##l'], ['efect', '##iñ', '##eda', '##l'], ['efec', '##ti', '##ñe', '##dal'], ['efect', '##iñ', '##edal'], ['efect', '##iñ', '##edal'], ['efect', '##iñ', '##edal'], ['efect', '##iñ', '##eda', '##l']]"
29217,reafiésasium,1.4907119849998598,"[['re', '##a', '##f', '##i', '##és', '##as', '##i', '##um'], ['re', '##af', '##i', '##és', '##as', '##i', '##um'], ['re', '##af', '##ié', '##sas', '##i', '##um'], ['reaf', '##ié', '##sas', '##ium'], ['reaf', '##ié', '##sas', '##ium'], ['reaf', '##iés', '##asi', '##um'], ['reaf', '##iés', '##asi', '##um'], ['reaf', '##iés', '##asi', '##um'], ['reaf', '##iés', '##asi', '##um']]"
31872,vetofilia,1.4907119849998598,"[['v', '##et', '##o', '##f', '##il', '##ia'], ['ve', '##to', '##f', '##ili', '##a'], ['ve', '##to', '##fi', '##li', '##a'], ['veto', '##fil', '##ia'], ['veto', '##fil', '##ia'], ['veto', '##filia'], ['veto', '##filia'], ['veto', '##filia'], ['veto', '##filia']]"
42462,ultrapioziza,1.4907119849998598,"[['u', '##l', '##tra', '##p', '##io', '##z', '##iz', '##a'], ['u', '##l', '##tra', '##p', '##io', '##z', '##iza'], ['ul', '##tra', '##p', '##io', '##z', '##iza'], ['ultra', '##pio', '##zi', '##za'], ['ultra', '##pio', '##zi', '##za'], ['ultra', '##pio', '##zi', '##za'], ['ultra', '##pio', '##zi', '##za'], ['ultra', '##pio', '##zi', '##za'], ['ultra', '##pio', '##zi', '##za']]"
48532,huidalismo,1.4907119849998598,"[['h', '##u', '##ida', '##li', '##s', '##mo'], ['h', '##u', '##ida', '##li', '##s', '##mo'], ['hu', '##idal', '##ismo'], ['huida', '##li', '##smo'], ['huida', '##li', '##smo'], ['huida', '##lismo'], ['huida', '##lismo'], ['huida', '##lismo'], ['huida', '##li', '##smo']]"
49504,semirídserva,1.4907119849998598,"[['se', '##mi', '##r', '##í', '##d', '##se', '##r', '##v', '##a'], ['sem', '##ir', '##í', '##d', '##serv', '##a'], ['sem', '##ir', '##í', '##d', '##serv', '##a'], ['semi', '##rí', '##ds', '##erv', '##a'], ['semi', '##rí', '##d', '##serv', '##a'], ['semi', '##rí', '##ds', '##erva'], ['semir', '##í', '##ds', '##erva'], ['semi', '##rí', '##ds', '##erva'], ['semi', '##rí', '##ds', '##erv', '##a']]"
53968,epidectaude,1.4907119849998598,"[['e', '##p', '##id', '##ec', '##ta', '##ud', '##e'], ['ep', '##ide', '##c', '##ta', '##ud', '##e'], ['ep', '##ide', '##c', '##ta', '##ude'], ['epid', '##ecta', '##ude'], ['epid', '##ecta', '##ude'], ['epid', '##ecta', '##ude'], ['epid', '##ecta', '##ude'], ['epid', '##ecta', '##ude'], ['epid', '##ecta', '##ude']]"
54164,bicruefilia,1.4907119849998598,"[['b', '##ic', '##ru', '##e', '##f', '##il', '##ia'], ['b', '##ic', '##rue', '##f', '##ili', '##a'], ['bi', '##c', '##rue', '##fi', '##li', '##a'], ['bic', '##rue', '##fil', '##ia'], ['bic', '##rue', '##fil', '##ia'], ['bic', '##rue', '##filia'], ['bic', '##rue', '##filia'], ['bic', '##rue', '##filia'], ['bic', '##rue', '##filia']]"
56284,masiproláceo,1.4907119849998598,"[['ma', '##s', '##i', '##p', '##ro', '##l', '##á', '##ce', '##o'], ['mas', '##ip', '##ro', '##lá', '##ce', '##o'], ['mas', '##ip', '##ro', '##lá', '##ce', '##o'], ['mas', '##ip', '##rol', '##áce', '##o'], ['mas', '##ip', '##rol', '##áce', '##o'], ['mas', '##ip', '##rol', '##áceo'], ['mas', '##ip', '##rol', '##áceo'], ['mas', '##ip', '##rol', '##áceo'], ['mas', '##ip', '##rol', '##áce', '##o']]"
13960,narnemidáceo,1.4907119849998596,"[['n', '##ar', '##n', '##e', '##mi', '##d', '##á', '##ce', '##o'], ['nar', '##ne', '##mi', '##d', '##ác', '##eo'], ['nar', '##ne', '##mi', '##d', '##ác', '##eo'], ['nar', '##ne', '##mi', '##d', '##áce', '##o'], ['nar', '##ne', '##mi', '##d', '##áce', '##o'], ['nar', '##ne', '##mid', '##áceo'], ['nar', '##ne', '##mid', '##áceo'], ['nar', '##ne', '##mid', '##áceo'], ['nar', '##ne', '##mi', '##d', '##áce', '##o']]"
14464,hotboterapia,1.4740554623801778,"[['h', '##o', '##t', '##b', '##o', '##ter', '##a', '##p', '##ia'], ['ho', '##t', '##bo', '##tera', '##p', '##ia'], ['ho', '##t', '##bo', '##tera', '##pia'], ['ho', '##t', '##bot', '##era', '##pia'], ['ho', '##t', '##bo', '##terapia'], ['hot', '##bot', '##era', '##pia'], ['hot', '##bot', '##era', '##pia'], ['ho', '##t', '##bot', '##era', '##pia'], ['ho', '##t', '##bot', '##era', '##pia']]"
15448,chupelyn,1.4740554623801778,"[['c', '##h', '##u', '##pe', '##l', '##y', '##n'], ['ch', '##up', '##el', '##y', '##n'], ['ch', '##up', '##el', '##yn'], ['ch', '##up', '##ely', '##n'], ['ch', '##up', '##el', '##yn'], ['chupe', '##lyn'], ['chupe', '##lyn'], ['chu', '##pel', '##yn'], ['chu', '##pel', '##yn']]"
10016,cavondrillo,1.4740554623801776,"[['ca', '##vo', '##n', '##d', '##ri', '##l', '##lo'], ['ca', '##vo', '##n', '##d', '##ril', '##lo'], ['ca', '##vo', '##n', '##dr', '##illo'], ['cav', '##ond', '##rillo'], ['ca', '##vo', '##n', '##dr', '##illo'], ['cav', '##ond', '##rillo'], ['cav', '##ond', '##rillo'], ['cav', '##ond', '##rillo'], ['cav', '##ond', '##rillo']]"
20673,puntuírsente,1.4740554623801776,"[['p', '##un', '##tu', '##í', '##r', '##se', '##n', '##te'], ['pun', '##tu', '##í', '##r', '##se', '##n', '##te'], ['puntu', '##ír', '##sen', '##te'], ['puntu', '##ír', '##sen', '##te'], ['puntu', '##ír', '##sen', '##te'], ['puntu', '##ír', '##sent', '##e'], ['puntu', '##ír', '##sent', '##e'], ['puntu', '##ír', '##sent', '##e'], ['puntu', '##ír', '##sent', '##e']]"
32503,lipacizante,1.4740554623801776,"[['l', '##i', '##pa', '##ci', '##za', '##n', '##te'], ['li', '##pa', '##ci', '##za', '##n', '##te'], ['li', '##pa', '##ci', '##zan', '##te'], ['li', '##pac', '##izante'], ['li', '##pa', '##ci', '##zan', '##te'], ['li', '##pac', '##izante'], ['li', '##pac', '##izante'], ['li', '##pac', '##izante'], ['li', '##pac', '##izante']]"
3017,etlántina,1.4487116456005886,"[['e', '##t', '##l', '##án', '##ti', '##n', '##a'], ['e', '##t', '##lá', '##n', '##tin', '##a'], ['et', '##lán', '##tin', '##a'], ['et', '##lán', '##tina'], ['et', '##lán', '##tina'], ['et', '##lán', '##tina'], ['et', '##lán', '##tina'], ['et', '##lán', '##tina'], ['et', '##lán', '##tina']]"
9471,faromeredora,1.4487116456005886,"[['f', '##ar', '##om', '##er', '##e', '##do', '##ra'], ['f', '##aro', '##me', '##re', '##dor', '##a'], ['far', '##ome', '##redo', '##ra'], ['faro', '##mer', '##edora'], ['far', '##omer', '##edora'], ['faro', '##mer', '##edora'], ['faro', '##mer', '##edora'], ['faro', '##mer', '##edora'], ['faro', '##mer', '##edora']]"
15619,hascistaude,1.4487116456005886,"[['ha', '##s', '##ci', '##st', '##a', '##ud', '##e'], ['ha', '##s', '##cis', '##ta', '##ud', '##e'], ['has', '##cis', '##ta', '##ude'], ['has', '##cista', '##ude'], ['has', '##cista', '##ude'], ['has', '##cista', '##ude'], ['has', '##cista', '##ude'], ['has', '##cista', '##ude'], ['has', '##cista', '##ude']]"
19133,ercomunéis,1.4487116456005886,"[['e', '##r', '##co', '##m', '##un', '##é', '##is'], ['er', '##co', '##m', '##un', '##é', '##is'], ['er', '##com', '##un', '##éis'], ['er', '##comun', '##éis'], ['er', '##comun', '##éis'], ['er', '##comun', '##éis'], ['er', '##comun', '##éis'], ['er', '##comun', '##éis'], ['er', '##comun', '##éis']]"
21851,cohitiñar,1.4487116456005886,"[['c', '##o', '##h', '##it', '##i', '##ñ', '##ar'], ['co', '##h', '##it', '##i', '##ña', '##r'], ['co', '##hi', '##ti', '##ñar'], ['coh', '##iti', '##ñar'], ['coh', '##iti', '##ñar'], ['coh', '##iti', '##ñar'], ['coh', '##iti', '##ñar'], ['coh', '##iti', '##ñar'], ['coh', '##iti', '##ñar']]"
33869,encáfrica,1.4487116456005886,"[['en', '##c', '##á', '##f', '##ri', '##ca'], ['enc', '##á', '##f', '##ric', '##a'], ['enc', '##áf', '##rica'], ['enc', '##áfrica'], ['enc', '##áfrica'], ['enc', '##áfrica'], ['enc', '##áfrica'], ['enc', '##áfrica'], ['enc', '##áfrica']]"
36089,chiquityn,1.4487116456005886,"[['c', '##h', '##i', '##qu', '##it', '##y', '##n'], ['ch', '##i', '##qui', '##t', '##y', '##n'], ['ch', '##i', '##quit', '##yn'], ['chi', '##quit', '##yn'], ['chi', '##quit', '##yn'], ['chi', '##quit', '##yn'], ['chi', '##quit', '##yn'], ['chi', '##quit', '##yn'], ['chi', '##quit', '##yn']]"
552,chitemonería,1.4487116456005884,"[['c', '##h', '##it', '##e', '##mo', '##n', '##er', '##ía'], ['ch', '##ite', '##mon', '##ería'], ['ch', '##ite', '##mon', '##ería'], ['chi', '##te', '##mon', '##ería'], ['chi', '##te', '##mon', '##ería'], ['chi', '##tem', '##onería'], ['chi', '##tem', '##onería'], ['chi', '##tem', '##onería'], ['chi', '##tem', '##oner', '##ía']]"
12989,mecanébraxo,1.4487116456005884,"[['me', '##ca', '##n', '##é', '##b', '##ra', '##x', '##o'], ['mec', '##an', '##é', '##br', '##a', '##x', '##o'], ['mecan', '##é', '##br', '##ax', '##o'], ['mecan', '##é', '##bra', '##xo'], ['mecan', '##é', '##bra', '##xo'], ['mecan', '##é', '##bra', '##xo'], ['mecan', '##é', '##bra', '##xo'], ['mecan', '##é', '##bra', '##xo'], ['mecan', '##é', '##bra', '##xo']]"
13483,safichapáceo,1.4487116456005884,"[['s', '##a', '##f', '##ic', '##h', '##a', '##p', '##á', '##ce', '##o'], ['sa', '##fic', '##ha', '##p', '##ác', '##eo'], ['sa', '##fic', '##ha', '##p', '##ác', '##eo'], ['sa', '##fic', '##ha', '##p', '##áce', '##o'], ['sa', '##fic', '##ha', '##p', '##áce', '##o'], ['saf', '##icha', '##pá', '##ce', '##o'], ['saf', '##icha', '##pá', '##ce', '##o'], ['saf', '##icha', '##pá', '##ce', '##o'], ['sa', '##fic', '##ha', '##p', '##áce', '##o']]"
16752,mecanébraxa,1.4487116456005884,"[['me', '##ca', '##n', '##é', '##b', '##ra', '##x', '##a'], ['mec', '##an', '##é', '##br', '##a', '##x', '##a'], ['mecan', '##é', '##br', '##ax', '##a'], ['mecan', '##é', '##bra', '##xa'], ['mecan', '##é', '##bra', '##xa'], ['mecan', '##é', '##bra', '##xa'], ['mecan', '##é', '##bra', '##xa'], ['mecan', '##é', '##bra', '##xa'], ['mecan', '##é', '##bra', '##xa']]"
23571,ovontocégico,1.4487116456005884,"[['o', '##vo', '##n', '##to', '##c', '##é', '##g', '##ico'], ['o', '##vo', '##n', '##to', '##c', '##ég', '##ico'], ['o', '##vo', '##nto', '##c', '##ég', '##ico'], ['ov', '##onto', '##cé', '##gico'], ['ov', '##onto', '##c', '##ég', '##ico'], ['ov', '##onto', '##cé', '##gico'], ['ov', '##onto', '##cé', '##gico'], ['ov', '##onto', '##cé', '##gico'], ['ov', '##onto', '##cé', '##gico']]"
25502,cohasitacéis,1.4487116456005884,"[['c', '##o', '##h', '##as', '##it', '##ac', '##é', '##is'], ['co', '##ha', '##si', '##ta', '##c', '##é', '##is'], ['co', '##ha', '##si', '##ta', '##c', '##éis'], ['coh', '##asi', '##tac', '##éis'], ['coh', '##as', '##ita', '##c', '##éis'], ['coh', '##asi', '##tac', '##éis'], ['coh', '##asi', '##tac', '##éis'], ['coh', '##asi', '##tac', '##éis'], ['coh', '##asi', '##tac', '##éis']]"
31971,vagapindañe,1.4487116456005884,"[['v', '##a', '##ga', '##p', '##in', '##da', '##ñ', '##e'], ['va', '##ga', '##p', '##in', '##da', '##ñ', '##e'], ['va', '##ga', '##p', '##ind', '##añ', '##e'], ['vag', '##ap', '##inda', '##ñe'], ['vag', '##ap', '##inda', '##ñe'], ['vag', '##api', '##nd', '##añ', '##e'], ['vaga', '##pin', '##da', '##ñe'], ['vag', '##ap', '##inda', '##ñe'], ['vag', '##ap', '##inda', '##ñe']]"
36590,didultísimo,1.4487116456005884,"[['di', '##d', '##ul', '##t', '##ís', '##im', '##o'], ['di', '##du', '##l', '##t', '##ís', '##imo'], ['di', '##du', '##l', '##t', '##ísimo'], ['did', '##ult', '##ísimo'], ['di', '##dul', '##t', '##ísimo'], ['did', '##ult', '##ísimo'], ['did', '##ult', '##ísimo'], ['did', '##ult', '##ísimo'], ['did', '##ult', '##ísimo']]"
47886,macrobilseca,1.4487116456005884,"[['ma', '##c', '##ro', '##bi', '##l', '##se', '##ca'], ['ma', '##c', '##rob', '##il', '##se', '##ca'], ['mac', '##rob', '##il', '##se', '##ca'], ['macro', '##bil', '##seca'], ['macro', '##bil', '##se', '##ca'], ['macro', '##bil', '##seca'], ['macro', '##bil', '##seca'], ['macro', '##bil', '##seca'], ['macro', '##bil', '##seca']]"
47980,trepallircos,1.4487116456005884,"[['t', '##re', '##pa', '##l', '##li', '##r', '##co', '##s'], ['t', '##re', '##pa', '##l', '##li', '##r', '##cos'], ['tre', '##pa', '##l', '##li', '##r', '##cos'], ['trep', '##all', '##ir', '##cos'], ['tre', '##pal', '##li', '##r', '##cos'], ['trep', '##all', '##ir', '##cos'], ['trepa', '##lli', '##r', '##cos'], ['trep', '##all', '##ir', '##cos'], ['trep', '##all', '##ir', '##cos']]"
3726,euforsaccea,1.4229164972072998,"[['e', '##u', '##f', '##or', '##s', '##ac', '##ce', '##a'], ['e', '##u', '##fo', '##r', '##sa', '##c', '##ce', '##a'], ['e', '##uf', '##ors', '##ac', '##ce', '##a'], ['euf', '##ors', '##ac', '##ce', '##a'], ['euf', '##ors', '##ac', '##ce', '##a'], ['euf', '##ors', '##ac', '##cea'], ['euf', '##ors', '##ac', '##cea'], ['euf', '##ors', '##ac', '##ce', '##a'], ['euf', '##ors', '##ac', '##ce', '##a']]"
4310,insatishidro,1.4229164972072998,"[['in', '##s', '##at', '##is', '##h', '##id', '##ro'], ['ins', '##ati', '##s', '##h', '##id', '##ro'], ['ins', '##ati', '##s', '##hi', '##dr', '##o'], ['ins', '##ati', '##sh', '##idro'], ['ins', '##ati', '##sh', '##idro'], ['insatis', '##hid', '##ro'], ['insatis', '##hid', '##ro'], ['insatis', '##hid', '##ro'], ['ins', '##atis', '##hid', '##ro']]"
9363,shecedora,1.4229164972072998,"[['s', '##h', '##ec', '##e', '##do', '##ra'], ['s', '##he', '##ce', '##dor', '##a'], ['s', '##he', '##ce', '##dor', '##a'], ['sh', '##ecedor', '##a'], ['sh', '##ece', '##dora'], ['sh', '##ecedora'], ['sh', '##ecedora'], ['sh', '##ecedora'], ['sh', '##ecedor', '##a']]"
