Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
sparks,W,6,['sparks'],0,0.83,552.59,1.0
sparky,W,6,"['spark', 'y']",1,0.67,622.22,0.87
sparred,W,7,"['spar', 'red']",1,0.71,642.75,0.84
sparring,W,8,['sparring'],0,0.88,701.53,0.92
sparrow,W,7,"['sp', 'arrow']",1,0.71,556.71,1.0
sparrows,W,8,"['sp', 'arrows']",1,0.75,597.42,1.0
spars,W,5,"['sp', 'ars']",1,0.6,718.96,0.6
sparse,W,6,['sparse'],0,0.83,639.03,0.92
sparsely,W,8,"['sparse', 'ly']",1,0.75,697.16,0.84
sparseness,W,10,"['sp', 'ars', 'eness']",2,0.7,818.44,0.74
sparser,W,7,"['spar', 'ser']",1,0.71,794.59,0.5
sparta,W,6,"['sp', 'arta']",1,0.67,759.53,0.55
spartan,W,7,"['sp', 'artan']",1,0.71,742.48,0.89
spartans,W,8,"['sp', 'art', 'ans']",2,0.62,651.86,0.92
spas,W,4,['spas'],0,0.75,757.67,0.55
spasm,W,5,"['sp', 'asm']",1,0.6,642.89,0.97
spasms,W,6,"['spas', 'ms']",1,0.67,668.65,0.89
spastic,W,7,"['sp', 'astic']",1,0.71,668.86,1.0
spastics,W,8,"['sp', 'astics']",1,0.75,747.21,0.95
spat,W,4,['spat'],0,0.75,634.92,0.95
spate,W,5,['spate'],0,0.8,674.5,0.37
spatial,W,7,"['spat', 'ial']",1,0.71,635.78,0.95
spats,W,5,"['sp', 'ats']",1,0.6,658.47,0.78
spatter,W,7,"['sp', 'atter']",1,0.71,630.38,0.68
spattered,W,9,"['sp', 'attered']",1,0.78,719.23,0.82
spawn,W,5,['spawn'],0,0.8,631.88,0.92
spawned,W,7,['spawned'],0,0.86,621.03,0.89
spawning,W,8,"['spaw', 'ning']",1,0.75,676.72,0.8
spawns,W,6,"['spaw', 'ns']",1,0.67,607.9,0.87
spay,W,4,"['sp', 'ay']",1,0.5,663.06,0.42
spayed,W,6,"['sp', 'ayed']",1,0.67,701.47,0.45
spaying,W,7,"['sp', 'ay', 'ing']",2,0.57,751.0,0.45
spays,W,5,"['sp', 'ays']",1,0.6,679.46,0.4
speak,W,5,['speak'],0,0.8,500.68,0.98
speaker,W,7,['speaker'],0,0.86,565.42,1.0
speakers,W,8,['speakers'],0,0.88,535.46,0.98
speaking,W,8,['speaking'],0,0.88,598.61,0.98
speaks,W,6,['speaks'],0,0.83,595.72,0.98
spear,W,5,['spear'],0,0.8,586.74,0.89
speared,W,7,"['spe', 'ared']",1,0.71,626.3,0.97
spearhead,W,9,['spearhead'],0,0.89,708.83,0.79
spearheads,W,10,"['spear', 'heads']",1,0.8,775.96,0.68
spearing,W,8,"['spe', 'aring']",1,0.75,763.86,0.9
spearmint,W,9,"['spe', 'arm', 'int']",2,0.67,670.95,1.0
spears,W,6,"['spe', 'ars']",1,0.67,625.05,0.95
spec,W,4,['spec'],0,0.75,679.22,0.47
special,W,7,['special'],0,0.86,509.21,0.98
specials,W,8,['specials'],0,0.88,605.28,0.95
specie,W,6,"['spec', 'ie']",1,0.67,738.22,0.28
species,W,7,['species'],0,0.86,590.87,0.98
specious,W,8,"['spec', 'ious']",1,0.75,764.67,0.3
speck,W,5,"['spe', 'ck']",1,0.6,696.75,0.84
specked,W,7,"['spe', 'cked']",1,0.71,751.69,0.68
speckle,W,7,"['spe', 'ck', 'le']",2,0.57,645.61,0.95
speckled,W,8,"['spe', 'ck', 'led']",2,0.62,656.42,0.95
speckles,W,8,"['spe', 'ck', 'les']",2,0.62,665.5,0.88
specks,W,6,"['spe', 'cks']",1,0.67,678.43,0.79
specs,W,5,['specs'],0,0.8,677.22,0.72
spectra,W,7,"['spect', 'ra']",1,0.71,650.43,0.76
spectral,W,8,"['spect', 'ral']",1,0.75,640.29,0.78
spectre,W,7,"['spect', 're']",1,0.71,643.95,0.92
spectres,W,8,"['spect', 'res']",1,0.75,700.91,0.68
spectrum,W,8,['spectrum'],0,0.88,586.97,0.98
sped,W,4,['sped'],0,0.75,669.18,0.7
speech,W,6,['speech'],0,0.83,504.74,1.0
speeches,W,8,['speeches'],0,0.88,580.27,0.97
speechless,W,10,['speechless'],0,0.9,590.74,1.0
speed,W,5,['speed'],0,0.8,540.37,0.95
speedboat,W,9,"['speed', 'boat']",1,0.78,665.31,0.97
speedboats,W,10,"['speed', 'boats']",1,0.8,711.38,0.92
speeded,W,7,"['speed', 'ed']",1,0.71,645.27,0.84
speedier,W,8,"['speed', 'ier']",1,0.75,659.66,0.82
speeding,W,8,['speeding'],0,0.88,583.97,1.0
speedo,W,6,"['speed', 'o']",1,0.67,650.59,0.87
speeds,W,6,['speeds'],0,0.83,570.45,0.98
speedway,W,8,"['speed', 'way']",1,0.75,687.14,0.9
speedwell,W,9,"['speed', 'well']",1,0.78,668.57,0.18
speedy,W,6,['speedy'],0,0.83,540.08,1.0
spell,W,5,['spell'],0,0.8,521.14,1.0
spellbound,W,10,"['spell', 'bound']",1,0.8,614.74,0.92
spelled,W,7,['spelled'],0,0.86,583.41,1.0
speller,W,7,"['spe', 'ller']",1,0.71,620.89,0.79
spellers,W,8,"['spe', 'llers']",1,0.75,610.54,0.76
spelling,W,8,['spelling'],0,0.88,563.51,0.97
spellings,W,9,"['spell', 'ings']",1,0.78,583.8,1.0
spells,W,6,['spells'],0,0.83,526.95,0.95
spelt,W,5,['spelt'],0,0.8,591.18,1.0
spend,W,5,['spend'],0,0.8,552.0,0.97
spender,W,7,"['sp', 'ender']",1,0.71,657.24,0.78
spenders,W,8,"['spend', 'ers']",1,0.75,742.64,0.85
spending,W,8,['spending'],0,0.88,553.89,1.0
spends,W,6,['spends'],0,0.83,574.29,1.0
spendthrift,W,11,"['spend', 'thrift']",1,0.82,704.93,0.42
spendthrifts,W,12,"['spend', 'thr', 'if', 'ts']",3,0.67,751.91,0.3
spent,W,5,['spent'],0,0.8,549.69,0.98
sperm,W,5,['sperm'],0,0.8,586.83,1.0
sperms,W,6,"['sper', 'ms']",1,0.67,599.44,0.9
spew,W,4,['spew'],0,0.75,640.16,0.82
spewed,W,6,['spewed'],0,0.83,725.41,0.76
spewing,W,7,"['spe', 'wing']",1,0.71,704.52,0.74
spews,W,5,"['spew', 's']",1,0.6,705.0,0.68
sphagnum,W,8,"['sp', 'hag', 'num']",2,0.62,825.0,0.05
sphere,W,6,['sphere'],0,0.83,544.4,1.0
spheres,W,7,['spheres'],0,0.86,598.05,1.0
spheroid,W,8,"['sp', 'hero', 'id']",2,0.62,765.86,0.39
spheroids,W,9,"['sp', 'hero', 'ids']",2,0.67,773.69,0.39
sphincter,W,9,"['sp', 'h', 'inct', 'er']",3,0.56,814.0,0.34
sphincters,W,10,"['sp', 'h', 'inct', 'ers']",3,0.6,795.94,0.45
sphinx,W,6,"['sp', 'hin', 'x']",2,0.5,644.73,0.92
sphinxes,W,8,"['sp', 'hin', 'xes']",2,0.62,755.44,0.82
spice,W,5,['spice'],0,0.8,526.62,0.97
spiced,W,6,"['sp', 'iced']",1,0.67,560.46,0.98
spices,W,6,['spices'],0,0.83,557.95,1.0
spicier,W,7,"['sp', 'icier']",1,0.71,627.85,0.92
spicing,W,7,"['sp', 'icing']",1,0.71,626.09,0.87
spicy,W,5,['spicy'],0,0.8,562.48,1.0
spider,W,6,['spider'],0,0.83,509.95,1.0
spiders,W,7,['spiders'],0,0.86,567.38,0.97
spied,W,5,"['sp', 'ied']",1,0.6,612.44,0.95
spiel,W,5,"['sp', 'iel']",1,0.6,729.86,0.37
spieled,W,7,"['sp', 'ie', 'led']",2,0.57,827.88,0.25
spiels,W,6,"['sp', 'iels']",1,0.67,642.45,0.3
spies,W,5,['spies'],0,0.8,578.05,0.95
spigot,W,6,"['sp', 'ig', 'ot']",2,0.5,628.38,0.2
spike,W,5,['spike'],0,0.8,539.77,1.0
spiked,W,6,['spiked'],0,0.83,616.58,0.98
spikenard,W,9,"['spik', 'en', 'ard']",2,0.67,,0.0
spikes,W,6,['spikes'],0,0.83,580.67,1.0
spiking,W,7,['spiking'],0,0.86,733.24,0.92
spiky,W,5,"['spik', 'y']",1,0.6,654.31,0.68
spill,W,5,['spill'],0,0.8,549.11,0.97
spilled,W,7,['spilled'],0,0.86,574.82,0.95
spilling,W,8,['spilling'],0,0.88,696.24,0.92
spills,W,6,['spills'],0,0.83,615.78,0.95
spillway,W,8,"['spill', 'way']",1,0.75,681.0,0.16
spilt,W,5,"['sp', 'ilt']",1,0.6,695.85,0.98
spin,W,4,['spin'],0,0.75,495.2,1.0
spinach,W,7,['spinach'],0,0.86,615.47,0.97
spinal,W,6,['spinal'],0,0.83,607.36,0.95
spindle,W,7,"['sp', 'ind', 'le']",2,0.57,628.81,0.92
spindles,W,8,"['sp', 'ind', 'les']",2,0.62,714.21,0.92
spindly,W,7,"['sp', 'ind', 'ly']",2,0.57,784.95,0.55
spindrift,W,9,"['sp', 'ind', 'rift']",2,0.67,824.0,0.2
spine,W,5,['spine'],0,0.8,575.7,1.0
spineless,W,9,"['spin', 'eless']",1,0.78,720.26,0.95
spines,W,6,['spines'],0,0.83,609.89,1.0
spinet,W,6,"['spin', 'et']",1,0.67,770.14,0.18
spinets,W,7,"['spin', 'ets']",1,0.71,792.67,0.24
spinner,W,7,['spinner'],0,0.86,633.0,0.92
spinners,W,8,['spinners'],0,0.88,652.68,0.92
spinney,W,7,"['spin', 'ney']",1,0.71,793.08,0.34
spinneys,W,8,"['spin', 'neys']",1,0.75,711.44,0.25
spinning,W,8,['spinning'],0,0.88,564.87,0.98
spins,W,5,['spins'],0,0.8,539.83,0.95
spinster,W,8,"['spin', 'ster']",1,0.75,666.67,0.98
spinsters,W,9,"['sp', 'inst', 'ers']",2,0.67,703.17,0.95
spiny,W,5,"['sp', 'iny']",1,0.6,664.94,0.45
spiral,W,6,['spiral'],0,0.83,549.72,1.0
spiralled,W,9,"['spir', 'alled']",1,0.78,726.26,0.95
spirals,W,7,['spirals'],0,0.86,593.89,0.97
spire,W,5,"['sp', 'ire']",1,0.6,617.6,0.8
spires,W,6,"['sp', 'ires']",1,0.67,675.09,0.87
spirit,W,6,['spirit'],0,0.83,537.64,1.0
spirits,W,7,['spirits'],0,0.86,596.45,1.0
spirt,W,5,"['spir', 't']",1,0.6,570.0,0.45
spirts,W,6,"['spir', 'ts']",1,0.67,560.0,0.4
spit,W,4,['spit'],0,0.75,570.45,1.0
spite,W,5,['spite'],0,0.8,593.64,0.98
spiteful,W,8,"['spite', 'ful']",1,0.75,607.92,0.98
spites,W,6,"['sp', 'ites']",1,0.67,690.6,0.62
spits,W,5,"['sp', 'its']",1,0.6,620.51,0.92
spitted,W,7,"['spit', 'ted']",1,0.71,574.07,0.75
spitting,W,8,['spitting'],0,0.88,583.94,0.95
spittle,W,7,"['sp', 'ittle']",1,0.71,629.85,0.71
spittoon,W,8,"['spit', 'toon']",1,0.75,759.62,0.4
spittoons,W,9,"['spit', 'toons']",1,0.78,773.64,0.28
spiv,W,4,"['sp', 'iv']",1,0.5,822.25,0.12
spivs,W,5,"['sp', 'iv', 's']",2,0.4,846.0,0.15
spivvy,W,6,"['sp', 'iv', 'vy']",2,0.5,823.8,0.15
splash,W,6,['splash'],0,0.83,552.0,0.98
splashed,W,8,['splashed'],0,0.88,608.38,1.0
splashes,W,8,['splashes'],0,0.88,572.72,1.0
splashing,W,9,"['spl', 'ashing']",1,0.78,575.83,1.0
splashy,W,7,"['splash', 'y']",1,0.71,594.63,0.79
splat,W,5,"['s', 'plat']",1,0.6,643.46,0.92
splatter,W,8,"['spl', 'atter']",1,0.75,591.49,0.98
splattered,W,10,"['spl', 'attered']",1,0.8,590.65,1.0
splatters,W,9,"['spl', 'atters']",1,0.78,584.78,1.0
splay,W,5,"['s', 'play']",1,0.6,653.35,0.45
splayed,W,7,"['s', 'played']",1,0.71,715.5,0.52
splaying,W,8,"['s', 'playing']",1,0.75,827.18,0.5
splays,W,6,"['s', 'plays']",1,0.67,642.72,0.5
spleen,W,6,"['sp', 'leen']",1,0.67,637.38,0.85
spleens,W,7,"['sp', 'le', 'ens']",2,0.57,730.57,0.79
splendid,W,8,['splendid'],0,0.88,587.44,0.95
splendour,W,9,"['splend', 'our']",1,0.78,644.81,0.97
splice,W,6,"['spl', 'ice']",1,0.67,682.8,0.58
spliced,W,7,"['s', 'plic', 'ed']",2,0.57,668.04,0.68
splicer,W,7,"['s', 'plic', 'er']",2,0.57,746.61,0.47
splices,W,7,"['spl', 'ices']",1,0.71,722.38,0.58
splicing,W,8,"['s', 'plic', 'ing']",2,0.62,754.62,0.7
splint,W,6,"['spl', 'int']",1,0.67,591.76,0.85
splinter,W,8,['splinter'],0,0.88,644.76,0.97
splintered,W,10,"['splinter', 'ed']",1,0.8,689.58,0.92
splinters,W,9,"['spl', 'inters']",1,0.78,643.03,0.95
splints,W,7,"['spl', 'ints']",1,0.71,635.49,0.97
split,W,5,['split'],0,0.8,549.87,1.0
splits,W,6,['splits'],0,0.83,619.02,1.0
splitting,W,9,['splitting'],0,0.89,729.43,0.95
splodge,W,7,"['sp', 'lodge']",1,0.71,782.88,0.66
splodged,W,8,"['sp', 'lodged']",1,0.75,837.0,0.45
splodges,W,8,"['sp', 'lodges']",1,0.75,784.41,0.6
splotch,W,7,"['spl', 'otch']",1,0.71,742.79,0.53
splurge,W,7,['splurge'],0,0.86,715.06,0.8
splurged,W,8,"['spl', 'urged']",1,0.75,763.97,0.89
splutter,W,8,"['spl', 'utter']",1,0.75,600.63,0.88
spluttered,W,10,"['spl', 'uttered']",1,0.8,604.97,0.95
splutters,W,9,"['spl', 'utters']",1,0.78,719.45,0.87
spode,W,5,"['spo', 'de']",1,0.6,738.8,0.13
spoil,W,5,['spoil'],0,0.8,527.05,1.0
spoilage,W,8,['spoilage'],0,0.88,703.16,0.84
spoiled,W,7,['spoiled'],0,0.86,532.87,1.0
spoiler,W,7,"['spoil', 'er']",1,0.71,554.35,0.97
spoilers,W,8,['spoilers'],0,0.88,597.25,0.97
spoiling,W,8,['spoiling'],0,0.88,578.05,1.0
spoils,W,6,['spoils'],0,0.83,529.03,0.97
spoilsport,W,10,"['spoil', 'sport']",1,0.8,767.84,0.87
spoilsports,W,11,"['spoil', 'sports']",1,0.82,836.12,0.74
spoilt,W,6,['spoilt'],0,0.83,620.74,1.0
spoke,W,5,['spoke'],0,0.8,580.64,0.95
spoken,W,6,['spoken'],0,0.83,577.13,1.0
spokes,W,6,['spokes'],0,0.83,711.29,0.84
spokeshave,W,10,"['spokes', 'have']",1,0.8,1274.0,0.03
spokeshaves,W,11,"['spokes', 'haves']",1,0.82,340.0,0.02
spokesman,W,9,['spokesman'],0,0.89,650.62,1.0
spokesmen,W,9,"['spokes', 'men']",1,0.78,677.7,0.89
sponge,W,6,['sponge'],0,0.83,566.44,1.0
sponged,W,7,"['sp', 'onged']",1,0.71,621.22,0.95
sponger,W,7,"['sp', 'ong', 'er']",2,0.57,732.6,0.55
spongers,W,8,"['sp', 'ong', 'ers']",2,0.62,784.5,0.71
sponges,W,7,"['sp', 'ong', 'es']",2,0.57,651.56,0.98
sponging,W,8,"['sp', 'ong', 'ing']",2,0.62,747.53,0.89
spongy,W,6,"['sp', 'ongy']",1,0.67,645.56,0.9
sponsor,W,7,['sponsor'],0,0.86,590.1,0.98
sponsored,W,9,['sponsored'],0,0.89,606.47,0.97
sponsors,W,8,['sponsors'],0,0.88,578.32,1.0
spoof,W,5,['spoof'],0,0.8,604.09,0.84
spoofed,W,7,['spoofed'],0,0.86,671.7,0.65
spoofing,W,8,['spoofing'],0,0.88,725.0,0.71
spoofs,W,6,"['spoof', 's']",1,0.67,667.39,0.8
spook,W,5,"['spo', 'ok']",1,0.6,566.11,0.9
spooked,W,7,['spooked'],0,0.86,590.38,0.98
spooks,W,6,"['spo', 'oks']",1,0.67,610.62,1.0
spooky,W,6,['spooky'],0,0.83,589.95,0.97
spool,W,5,['spool'],0,0.8,718.5,0.57
spools,W,6,"['spo', 'ols']",1,0.67,678.26,0.5
spoon,W,5,['spoon'],0,0.8,535.17,1.0
spooned,W,7,"['spo', 'oned']",1,0.71,609.08,0.95
spooner,W,7,"['spo', 'oner']",1,0.71,603.17,0.78
spoonful,W,8,"['spoon', 'ful']",1,0.75,585.42,1.0
spoonfuls,W,9,"['spoon', 'ful', 's']",2,0.67,617.79,0.95
spooning,W,8,"['spo', 'oning']",1,0.75,594.72,1.0
spoons,W,6,['spoons'],0,0.83,528.77,1.0
spoor,W,5,"['spo', 'or']",1,0.6,702.8,0.16
spoors,W,6,"['spo', 'ors']",1,0.67,745.22,0.22
spore,W,5,"['spo', 're']",1,0.6,672.24,0.76
spores,W,6,"['spo', 'res']",1,0.67,620.11,0.9
sporran,W,7,"['spor', 'ran']",1,0.71,862.33,0.11
sport,W,5,['sport'],0,0.8,532.9,1.0
sported,W,7,['sported'],0,0.86,606.54,0.95
sportier,W,8,"['sport', 'ier']",1,0.75,654.29,0.82
sporting,W,8,['sporting'],0,0.88,542.5,0.95
sportive,W,8,"['sport', 'ive']",1,0.75,694.35,0.5
sports,W,6,['sports'],0,0.83,535.66,1.0
sportsman,W,9,"['sports', 'man']",1,0.78,609.76,0.97
sportsmen,W,9,"['sport', 'smen']",1,0.78,632.69,0.97
sporty,W,6,['sporty'],0,0.83,554.46,1.0
spot,W,4,['spot'],0,0.75,531.75,0.95
spotless,W,8,"['spot', 'less']",1,0.75,586.66,1.0
spotlight,W,9,['spotlight'],0,0.89,574.53,0.95
spotlights,W,10,"['spot', 'lights']",1,0.8,602.47,1.0
spots,W,5,['spots'],0,0.8,531.33,1.0
spotted,W,7,['spotted'],0,0.86,546.21,1.0
spotter,W,7,"['spot', 'ter']",1,0.71,668.69,0.95
spotters,W,8,"['sp', 'ott', 'ers']",2,0.62,653.65,0.92
spotting,W,8,['spotting'],0,0.88,543.41,0.97
spotty,W,6,['spotty'],0,0.83,625.59,0.97
spouse,W,6,['spouse'],0,0.83,600.23,0.98
spouses,W,7,['spouses'],0,0.86,597.79,0.98
spout,W,5,"['sp', 'out']",1,0.6,680.17,0.95
spouted,W,7,"['sp', 'outed']",1,0.71,675.71,0.95
spouting,W,8,"['sp', 'outing']",1,0.75,743.23,0.78
spouts,W,6,"['sp', 'outs']",1,0.67,658.69,0.75
sprain,W,6,"['spr', 'ain']",1,0.67,602.18,0.85
sprained,W,8,"['spr', 'ained']",1,0.75,650.88,1.0
spraining,W,9,"['spr', 'aining']",1,0.78,724.74,0.72
sprains,W,7,['sprains'],0,0.86,644.49,0.88
sprang,W,6,['sprang'],0,0.83,656.66,0.87
sprat,W,5,"['spr', 'at']",1,0.6,610.39,0.47
sprats,W,6,"['spr', 'ats']",1,0.67,629.36,0.37
sprawl,W,6,['sprawl'],0,0.83,609.09,0.89
sprawled,W,8,"['spr', 'aw', 'led']",2,0.62,639.86,1.0
sprawling,W,9,['sprawling'],0,0.89,689.56,0.89
sprawls,W,7,"['spr', 'aw', 'ls']",2,0.57,666.79,0.98
spray,W,5,['spray'],0,0.8,565.29,1.0
sprayed,W,7,['sprayed'],0,0.86,638.11,0.95
sprayer,W,7,"['spray', 'er']",1,0.71,665.58,0.72
sprayers,W,8,"['spray', 'ers']",1,0.75,769.52,0.82
spraying,W,8,['spraying'],0,0.88,580.41,0.97
sprays,W,6,['sprays'],0,0.83,602.31,0.97
spread,W,6,['spread'],0,0.83,524.95,1.0
spreader,W,8,['spreader'],0,0.88,706.79,0.85
spreaders,W,9,['spreaders'],0,0.89,674.49,0.92
spreading,W,9,['spreading'],0,0.89,538.72,1.0
spreads,W,7,['spreads'],0,0.86,568.92,0.98
spree,W,5,['spree'],0,0.8,642.68,0.95
sprees,W,6,"['sp', 're', 'es']",2,0.5,723.5,0.68
sprig,W,5,"['spr', 'ig']",1,0.6,671.69,0.35
sprigged,W,8,"['spr', 'ig', 'ged']",2,0.62,774.33,0.34
sprightly,W,9,"['spr', 'ight', 'ly']",2,0.67,765.93,0.82
sprigs,W,6,"['spr', 'igs']",1,0.67,744.58,0.5
spring,W,6,['spring'],0,0.83,535.97,1.0
springboard,W,11,"['spring', 'board']",1,0.82,677.63,0.92
springboards,W,12,"['spring', 'boards']",1,0.83,753.42,0.9
springbok,W,9,"['spring', 'bok']",1,0.78,769.76,0.45
springboks,W,10,"['spring', 'boks']",1,0.8,792.0,0.42
springing,W,9,['springing'],0,0.89,675.0,0.95
springs,W,7,['springs'],0,0.86,582.44,0.98
springtime,W,10,['springtime'],0,0.9,664.09,0.89
springy,W,7,"['spring', 'y']",1,0.71,690.37,0.9
sprinkle,W,8,['sprinkle'],0,0.88,552.52,1.0
sprinkled,W,9,"['spr', 'inkled']",1,0.78,591.21,1.0
sprinkler,W,9,"['spr', 'ink', 'ler']",2,0.67,669.81,0.97
sprinklers,W,10,"['spr', 'ink', 'lers']",2,0.7,648.14,0.97
sprinkles,W,9,['sprinkles'],0,0.89,560.25,1.0
sprinkling,W,10,"['spr', 'inkling']",1,0.8,610.15,0.98
sprint,W,6,['sprint'],0,0.83,575.78,1.0
sprinted,W,8,['sprinted'],0,0.88,583.24,0.98
sprinter,W,8,"['spr', 'inter']",1,0.75,585.86,0.92
sprinters,W,9,"['spr', 'inters']",1,0.78,656.55,0.98
sprinting,W,9,['sprinting'],0,0.89,661.29,0.92
sprints,W,7,"['spr', 'ints']",1,0.71,619.32,0.98
sprit,W,5,"['spr', 'it']",1,0.6,525.62,0.45
sprite,W,6,"['spr', 'ite']",1,0.67,632.42,1.0
sprites,W,7,"['spr', 'ites']",1,0.71,739.5,0.89
sprits,W,6,"['spr', 'its']",1,0.67,644.94,0.45
spritsail,W,9,"['spr', 'it', 'sail']",2,0.67,509.5,0.1
sprocket,W,8,"['s', 'pro', 'cket']",2,0.62,719.06,0.45
sprockets,W,9,"['s', 'pro', 'ckets']",2,0.67,859.57,0.4
sprout,W,6,['sprout'],0,0.83,581.45,1.0
sprouted,W,8,"['spr', 'outed']",1,0.75,653.47,0.95
sprouting,W,9,"['spr', 'outing']",1,0.78,624.19,0.92
sprouts,W,7,"['spr', 'outs']",1,0.71,591.89,0.97
spruce,W,6,"['spr', 'uce']",1,0.67,675.86,0.92
spruced,W,7,"['spr', 'u', 'ced']",2,0.57,672.7,0.84
spruces,W,7,"['spr', 'u', 'ces']",2,0.57,725.67,0.68
sprucing,W,8,"['spr', 'ucing']",1,0.75,763.25,0.66
sprung,W,6,['sprung'],0,0.83,687.94,0.95
spry,W,4,"['spr', 'y']",1,0.5,659.0,0.26
spryly,W,6,"['spr', 'y', 'ly']",2,0.5,711.1,0.26
spud,W,4,"['sp', 'ud']",1,0.5,618.33,0.89
spuds,W,5,"['sp', 'uds']",1,0.6,634.45,0.98
spume,W,5,"['sp', 'ume']",1,0.6,,0.0
spun,W,4,['spun'],0,0.75,629.03,0.87
spunk,W,5,"['sp', 'unk']",1,0.6,627.61,0.85
spunky,W,6,"['sp', 'unky']",1,0.67,740.67,0.82
spur,W,4,['spur'],0,0.75,624.24,0.95
spurious,W,8,['spurious'],0,0.88,711.61,0.47
spurn,W,5,"['sp', 'urn']",1,0.6,666.97,0.82
spurned,W,7,"['sp', 'urn', 'ed']",2,0.57,694.71,0.7
spurning,W,8,"['sp', 'urning']",1,0.75,772.28,0.66
spurns,W,6,"['sp', 'urns']",1,0.67,652.93,0.8
spurred,W,7,['spurred'],0,0.86,701.81,0.92
spurring,W,8,['spurring'],0,0.88,671.29,0.84
spurs,W,5,['spurs'],0,0.8,630.13,0.95
spurt,W,5,['spurt'],0,0.8,692.97,0.88
spurted,W,7,"['spur', 'ted']",1,0.71,677.35,0.88
spurting,W,8,"['spur', 'ting']",1,0.75,681.29,0.72
spurts,W,6,"['spur', 'ts']",1,0.67,681.55,0.78
sputnik,W,7,"['sp', 'ut', 'nik']",2,0.57,975.92,0.42
sputniks,W,8,"['sp', 'ut', 'nik', 's']",3,0.5,813.07,0.4
sputter,W,7,"['sp', 'utter']",1,0.71,690.35,0.57
sputtered,W,9,"['sp', 'uttered']",1,0.78,679.07,0.76
sputum,W,6,"['sp', 'utum']",1,0.67,781.0,0.11
spy,W,3,['spy'],0,0.67,505.61,1.0
spyglass,W,8,"['spy', 'glass']",1,0.75,643.45,0.85
spying,W,6,['spying'],0,0.83,552.22,1.0
squab,W,5,"['squ', 'ab']",1,0.6,666.65,0.45
squabble,W,8,"['squ', 'abble']",1,0.75,604.32,0.97
squabbled,W,9,"['squ', 'ab', 'bled']",2,0.67,747.56,0.95
squabbles,W,9,"['squ', 'ab', 'bles']",2,0.67,639.7,0.92
squabbling,W,10,"['squ', 'abbling']",1,0.8,721.61,0.87
squabs,W,6,"['squ', 'abs']",1,0.67,614.4,0.25
squad,W,5,['squad'],0,0.8,553.59,0.98
squadron,W,8,['squadron'],0,0.88,687.65,0.82
squadrons,W,9,['squadrons'],0,0.89,702.55,0.66
squads,W,6,['squads'],0,0.83,613.33,0.98
squalid,W,7,['squalid'],0,0.86,662.73,0.45
squall,W,6,"['squ', 'all']",1,0.67,698.06,0.45
squalled,W,8,"['squ', 'alled']",1,0.75,703.1,0.5
squalling,W,9,"['squ', 'alling']",1,0.78,705.52,0.68
squalls,W,7,"['squ', 'alls']",1,0.71,680.24,0.45
squally,W,7,"['squ', 'ally']",1,0.71,824.4,0.16
squalor,W,7,"['s', 'qual', 'or']",2,0.57,695.29,0.74
squander,W,8,"['squ', 'ander']",1,0.75,685.55,0.95
squandered,W,10,"['squ', 'ander', 'ed']",2,0.7,724.24,0.87
squanders,W,9,"['squ', 'anders']",1,0.78,733.56,0.92
square,W,6,['square'],0,0.83,509.65,1.0
squared,W,7,['squared'],0,0.86,618.82,0.98
squarely,W,8,['squarely'],0,0.88,661.72,0.92
squareness,W,10,"['squ', 'areness']",1,0.8,695.13,0.8
squarer,W,7,"['squar', 'er']",1,0.71,710.25,0.75
squares,W,7,['squares'],0,0.86,549.5,1.0
squaring,W,8,"['squar', 'ing']",1,0.75,658.38,0.88
squash,W,6,['squash'],0,0.83,558.02,1.0
squashed,W,8,"['squ', 'ashed']",1,0.75,607.58,1.0
squashes,W,8,"['squ', 'ashes']",1,0.75,656.95,1.0
squashing,W,9,"['squ', 'ashing']",1,0.78,690.24,0.95
squashy,W,7,"['squash', 'y']",1,0.71,709.87,0.87
squat,W,5,['squat'],0,0.8,610.11,0.97
squats,W,6,"['squ', 'ats']",1,0.67,622.33,0.9
squatted,W,8,"['squ', 'atted']",1,0.75,674.3,0.97
squatter,W,8,"['squ', 'atter']",1,0.75,684.63,0.97
squatters,W,9,['squatters'],0,0.89,668.97,0.95
squatting,W,9,"['squ', 'atting']",1,0.78,590.11,0.97
squaw,W,5,"['squ', 'aw']",1,0.6,643.93,0.39
squawk,W,6,['squawk'],0,0.83,624.59,0.95
squawked,W,8,"['squ', 'aw', 'ked']",2,0.62,618.72,0.98
squawking,W,9,"['squ', 'aw', 'king']",2,0.67,704.72,0.98
squawks,W,7,"['squ', 'aw', 'ks']",2,0.57,643.11,0.92
squaws,W,6,"['squ', 'aws']",1,0.67,588.0,0.25
squeak,W,6,['squeak'],0,0.83,586.95,0.98
squeaked,W,8,"['sque', 'aked']",1,0.75,573.62,1.0
squeaking,W,9,"['sque', 'aking']",1,0.78,583.78,0.95
squeaks,W,7,"['sque', 'aks']",1,0.71,575.61,1.0
squeaky,W,7,"['sque', 'aky']",1,0.71,568.36,1.0
squeal,W,6,"['sque', 'al']",1,0.67,566.11,1.0
squealed,W,8,"['sque', 'aled']",1,0.75,623.42,1.0
squealer,W,8,"['sque', 'aler']",1,0.75,612.37,0.92
squealers,W,9,"['sque', 'alers']",1,0.78,649.68,0.89
squealing,W,9,"['sque', 'aling']",1,0.78,579.94,0.95
