,Stimulus,Stdev,Subtokens
33742,flaterdarsupelsi,1.4907119849998598,"[['f', '##l', '##ate', '##r', '##d', '##ar', '##su', '##pe', '##l', '##si'], ['fl', '##ate', '##r', '##da', '##r', '##su', '##pe', '##l', '##si'], ['fl', '##ate', '##r', '##da', '##r', '##su', '##pel', '##si'], ['flat', '##erd', '##ars', '##up', '##els', '##i'], ['fl', '##ater', '##dar', '##su', '##pel', '##si'], ['flat', '##erd', '##ars', '##up', '##els', '##i'], ['flat', '##erd', '##ars', '##up', '##els', '##i'], ['flat', '##erd', '##ars', '##up', '##els', '##i'], ['flat', '##erd', '##ars', '##up', '##els', '##i']]"
34501,grinnaischevais,1.4907119849998598,"[['gr', '##in', '##n', '##ais', '##che', '##v', '##ais'], ['gri', '##n', '##na', '##isc', '##he', '##va', '##is'], ['gri', '##n', '##na', '##isc', '##he', '##va', '##is'], ['grin', '##nais', '##chev', '##ais'], ['gri', '##n', '##na', '##isc', '##he', '##va', '##is'], ['grin', '##nais', '##chev', '##ais'], ['grin', '##nais', '##chev', '##ais'], ['grin', '##nais', '##chev', '##ais'], ['grin', '##nais', '##chev', '##ais']]"
34787,crapelencoup,1.4907119849998598,"[['c', '##ra', '##pe', '##le', '##n', '##co', '##u', '##p'], ['cra', '##pe', '##len', '##coup'], ['cra', '##pel', '##en', '##coup'], ['cra', '##pel', '##enco', '##up'], ['cra', '##pel', '##en', '##coup'], ['crap', '##elen', '##coup'], ['crap', '##elen', '##coup'], ['crap', '##elen', '##coup'], ['crap', '##elen', '##coup']]"
20853,guerroudidoxe,1.4740554623801778,"[['g', '##uer', '##ro', '##u', '##di', '##d', '##o', '##x', '##e'], ['gu', '##er', '##rou', '##did', '##ox', '##e'], ['guer', '##rou', '##did', '##ox', '##e'], ['guer', '##rou', '##did', '##ox', '##e'], ['guer', '##rou', '##did', '##ox', '##e'], ['guer', '##roud', '##ido', '##xe'], ['guer', '##roud', '##ido', '##xe'], ['guer', '##roud', '##ido', '##xe'], ['guer', '##roud', '##id', '##ox', '##e']]"
11522,coucroulichance,1.4740554623801776,"[['co', '##u', '##c', '##ro', '##ul', '##ic', '##h', '##ance'], ['cou', '##c', '##rou', '##lic', '##ha', '##n', '##ce'], ['cou', '##c', '##rou', '##lic', '##han', '##ce'], ['cou', '##cro', '##uli', '##chance'], ['cou', '##c', '##rou', '##lic', '##han', '##ce'], ['cou', '##cro', '##uli', '##chance'], ['cou', '##cro', '##uli', '##chance'], ['cou', '##cro', '##uli', '##chance'], ['cou', '##cro', '##uli', '##chance']]"
17406,failanguesorce,1.4740554623801776,"[['f', '##ai', '##l', '##ang', '##ue', '##s', '##or', '##ce'], ['fai', '##la', '##n', '##gue', '##s', '##or', '##ce'], ['fai', '##lan', '##gues', '##orce'], ['fai', '##lan', '##gues', '##orce'], ['fai', '##lan', '##gues', '##orce'], ['fai', '##langue', '##sor', '##ce'], ['fai', '##langue', '##sor', '##ce'], ['fai', '##langue', '##sor', '##ce'], ['fai', '##lan', '##gues', '##orce']]"
35619,censigardriense,1.4740554623801776,"[['ce', '##n', '##si', '##g', '##ard', '##ri', '##ens', '##e'], ['ce', '##n', '##si', '##ga', '##r', '##d', '##rie', '##n', '##se'], ['cens', '##ig', '##ard', '##rien', '##se'], ['cens', '##ig', '##ard', '##riens', '##e'], ['cens', '##ig', '##ard', '##rien', '##se'], ['cens', '##iga', '##rd', '##riens', '##e'], ['cens', '##iga', '##rd', '##riens', '##e'], ['cens', '##iga', '##rd', '##riens', '##e'], ['cens', '##iga', '##rd', '##riens', '##e']]"
15124,gestensension,1.4487116456005886,"[['g', '##es', '##te', '##n', '##se', '##n', '##sion'], ['g', '##este', '##n', '##se', '##n', '##sion'], ['geste', '##n', '##sen', '##sion'], ['geste', '##ns', '##ension'], ['geste', '##ns', '##ension'], ['geste', '##ns', '##ension'], ['geste', '##ns', '##ension'], ['geste', '##ns', '##ension'], ['geste', '##ns', '##ension']]"
16095,crispeltez,1.4487116456005886,"[['c', '##ri', '##s', '##pe', '##l', '##te', '##z'], ['cri', '##s', '##pe', '##l', '##te', '##z'], ['cri', '##s', '##pel', '##tez'], ['cris', '##pel', '##tez'], ['cris', '##pel', '##tez'], ['cris', '##pel', '##tez'], ['cris', '##pel', '##tez'], ['cris', '##pel', '##tez'], ['cris', '##pel', '##tez']]"
21107,sorpréheur,1.4487116456005886,"[['so', '##r', '##pr', '##é', '##h', '##eu', '##r'], ['so', '##r', '##pr', '##é', '##he', '##ur'], ['sor', '##pr', '##éh', '##eur'], ['sor', '##préh', '##eur'], ['sor', '##préh', '##eur'], ['sor', '##préh', '##eur'], ['sor', '##préh', '##eur'], ['sor', '##préh', '##eur'], ['sor', '##préh', '##eur']]"
26375,ensalonvail,1.4487116456005886,"[['en', '##s', '##al', '##on', '##v', '##ai', '##l'], ['en', '##sa', '##lo', '##n', '##va', '##il'], ['en', '##sa', '##lon', '##vail'], ['ens', '##alon', '##vail'], ['ens', '##alon', '##vail'], ['ens', '##alon', '##vail'], ['ens', '##alon', '##vail'], ['ens', '##alon', '##vail'], ['ens', '##alon', '##vail']]"
