,Stimulus,Stdev,Subtokens
12227,influenced,1.8525924445036739,"[['in', '##f', '##l', '##ue', '##n', '##ce', '##d'], ['influ', '##enced'], ['influence', '##d'], ['influenced'], ['influenced'], ['influenced'], ['influenced'], ['influenced'], ['influenced']]"
1977,bloodshed,1.8324913891634047,"[['b', '##l', '##o', '##od', '##s', '##he', '##d'], ['blood', '##sh', '##ed'], ['blood', '##sh', '##ed'], ['blood', '##sh', '##ed'], ['blood', '##sh', '##ed'], ['bloodshed'], ['bloodshed'], ['bloodshed'], ['bloodshed']]"
2303,borrowed,1.8324913891634047,"[['b', '##or', '##ro', '##w', '##ed'], ['bo', '##r', '##ro', '##we', '##d'], ['bo', '##r', '##ro', '##we', '##d'], ['borrowed'], ['borrow', '##ed'], ['borrowed'], ['borrowed'], ['borrowed'], ['borrowed']]"
6809,dolphins,1.8324913891634047,"[['do', '##l', '##p', '##h', '##in', '##s'], ['do', '##l', '##ph', '##ins'], ['do', '##l', '##ph', '##ins'], ['dolphins'], ['do', '##l', '##ph', '##ins'], ['dolphins'], ['dolphins'], ['dolphins'], ['dolphins']]"
7964,eyebrows,1.8324913891634047,"[['e', '##y', '##e', '##b', '##ro', '##w', '##s'], ['ey', '##ebr', '##ows'], ['eye', '##br', '##ows'], ['eye', '##br', '##ows'], ['eye', '##br', '##ows'], ['eyebrows'], ['eyebrows'], ['eyebrows'], ['eyebrows']]"
2554,breaststroke,1.8257418583505538,"[['br', '##e', '##ast', '##st', '##ro', '##k', '##e'], ['bre', '##ast', '##str', '##oke'], ['bre', '##asts', '##tr', '##oke'], ['breasts', '##tro', '##ke'], ['breast', '##str', '##oke'], ['breaststroke'], ['breaststroke'], ['breaststroke'], ['breasts', '##tro', '##ke']]"
11715,hoodlums,1.8257418583505538,"[['h', '##o', '##od', '##l', '##um', '##s'], ['h', '##ood', '##l', '##um', '##s'], ['hood', '##l', '##ums'], ['hoodlums'], ['hood', '##lums'], ['hoodlums'], ['hoodlums'], ['hoodlums'], ['hoodlums']]"
17080,physique,1.8257418583505538,"[['p', '##h', '##y', '##s', '##i', '##qu', '##e'], ['phys', '##ique'], ['phys', '##ique'], ['physique'], ['phys', '##ique'], ['physique'], ['physique'], ['physique'], ['physique']]"
17343,plaintiffs,1.8257418583505538,"[['pl', '##ain', '##t', '##if', '##f', '##s'], ['pl', '##ain', '##t', '##iff', '##s'], ['pl', '##aint', '##iffs'], ['plaintiffs'], ['plaint', '##iffs'], ['plaintiffs'], ['plaintiffs'], ['plaintiffs'], ['plaintiffs']]"
22834,speechless,1.8257418583505538,"[['sp', '##e', '##ec', '##h', '##le', '##s', '##s'], ['speech', '##less'], ['speech', '##less'], ['speechless'], ['speech', '##less'], ['speechless'], ['speechless'], ['speechless'], ['speechless']]"
