,Stimulus,Stdev,Subtokens
8999,punzels,1.0999438818457405,"[['p', '##un', '##ze', '##l', '##s'], ['p', '##un', '##zel', '##s'], ['p', '##un', '##zel', '##s'], ['pun', '##zels'], ['pu', '##n', '##zels'], ['pun', '##zels'], ['pun', '##zels'], ['pun', '##zels'], ['pun', '##zels']]"
9307,riwend,1.0999438818457405,"[['r', '##i', '##we', '##n', '##d'], ['r', '##i', '##wen', '##d'], ['r', '##i', '##wen', '##d'], ['ri', '##wend'], ['ri', '##wen', '##d'], ['ri', '##wend'], ['ri', '##wend'], ['ri', '##wend'], ['ri', '##wend']]"
10128,slaafschijf,1.0999438818457405,"[['sl', '##aa', '##f', '##sch', '##ijf'], ['sl', '##aaf', '##sch', '##ijf'], ['sl', '##aaf', '##sch', '##ijf'], ['slaaf', '##schijf'], ['slaaf', '##sch', '##ijf'], ['slaaf', '##schijf'], ['slaafs', '##chi', '##j', '##f'], ['slaaf', '##schijf'], ['slaaf', '##schijf']]"
10869,steelgraad,1.0999438818457405,"[['st', '##eel', '##g', '##ra', '##ad'], ['ste', '##el', '##gra', '##ad'], ['ste', '##el', '##gra', '##ad'], ['steel', '##graad'], ['ste', '##el', '##graad'], ['steel', '##graad'], ['steel', '##graad'], ['steel', '##graad'], ['steel', '##graad']]"
12942,vorstmeel,1.0999438818457405,"[['v', '##or', '##st', '##mee', '##l'], ['vor', '##st', '##mee', '##l'], ['vor', '##st', '##mee', '##l'], ['vorst', '##meel'], ['vorst', '##mee', '##l'], ['vorst', '##meel'], ['vorst', '##meel'], ['vorst', '##meel'], ['vorst', '##meel']]"
13236,weerklams,1.0999438818457405,"[['weer', '##k', '##l', '##am', '##s'], ['weer', '##kl', '##am', '##s'], ['weer', '##kl', '##am', '##s'], ['weerkl', '##ams'], ['weer', '##kl', '##ams'], ['weerkl', '##ams'], ['weerkl', '##ams'], ['weerkl', '##ams'], ['weerkl', '##ams']]"
13290,wentrand,1.0999438818457405,"[['we', '##n', '##tra', '##n', '##d'], ['wen', '##tra', '##n', '##d'], ['wen', '##tra', '##n', '##d'], ['went', '##rand'], ['wen', '##tra', '##nd'], ['went', '##rand'], ['went', '##rand'], ['went', '##rand'], ['went', '##rand']]"
13539,workploys,1.0999438818457405,"[['wor', '##k', '##pl', '##o', '##y', '##s'], ['wor', '##k', '##pl', '##oy', '##s'], ['wor', '##k', '##pl', '##oy', '##s'], ['work', '##plo', '##ys'], ['work', '##pl', '##oy', '##s'], ['work', '##ploy', '##s'], ['work', '##ploy', '##s'], ['work', '##ploy', '##s'], ['work', '##ploy', '##s']]"
13568,wrakweet,1.0999438818457405,"[['w', '##ra', '##k', '##wee', '##t'], ['w', '##rak', '##wee', '##t'], ['w', '##rak', '##wee', '##t'], ['wrak', '##weet'], ['w', '##rak', '##weet'], ['wrak', '##weet'], ['wrak', '##weet'], ['wrak', '##weet'], ['wrak', '##weet']]"
3813,goestprift,1.0999438818457403,"[['g', '##oe', '##st', '##p', '##r', '##i', '##ft'], ['goe', '##st', '##pr', '##ift'], ['goe', '##st', '##pr', '##ift'], ['goe', '##st', '##pr', '##ift'], ['goe', '##st', '##pr', '##ift'], ['goest', '##pri', '##ft'], ['goest', '##pri', '##ft'], ['goes', '##t', '##pri', '##ft'], ['goe', '##st', '##pri', '##ft']]"
212,arschrift,1.0657403385139377,"[['ar', '##sch', '##r', '##i', '##ft'], ['ar', '##sch', '##ri', '##ft'], ['ar', '##schrift'], ['ar', '##schrift'], ['ar', '##schrift'], ['ar', '##schrift'], ['ar', '##schrift'], ['ar', '##schrift'], ['ar', '##schrift']]"
237,asmars,1.0657403385139377,"[['a', '##s', '##ma', '##r', '##s'], ['as', '##ma', '##r', '##s'], ['as', '##mars'], ['as', '##mars'], ['as', '##mars'], ['as', '##mars'], ['as', '##mars'], ['as', '##mars'], ['as', '##mars']]"
746,bevreerd,1.0657403385139377,"[['be', '##v', '##ree', '##r', '##d'], ['bev', '##ree', '##r', '##d'], ['bevr', '##eerd'], ['bevr', '##eerd'], ['bevr', '##eerd'], ['bevr', '##eerd'], ['bevr', '##eerd'], ['bevr', '##eerd'], ['bevr', '##eerd']]"
1483,campkrakes,1.0657403385139377,"[['c', '##amp', '##k', '##ra', '##ke', '##s'], ['c', '##amp', '##kr', '##ake', '##s'], ['camp', '##kra', '##kes'], ['camp', '##kra', '##kes'], ['camp', '##kra', '##kes'], ['camp', '##kra', '##kes'], ['camp', '##kra', '##kes'], ['camp', '##kra', '##kes'], ['camp', '##kra', '##kes']]"
2395,draadsels,1.0657403385139377,"[['dr', '##aad', '##se', '##l', '##s'], ['draa', '##d', '##sel', '##s'], ['draad', '##sels'], ['draad', '##sels'], ['draad', '##sels'], ['draad', '##sels'], ['draad', '##sels'], ['draad', '##sels'], ['draad', '##sels']]"
3344,geklaaid,1.0657403385139377,"[['ge', '##k', '##l', '##aa', '##id'], ['gek', '##la', '##ai', '##d'], ['gekl', '##aaid'], ['gekl', '##aaid'], ['gekl', '##aaid'], ['gekl', '##aaid'], ['gekl', '##aaid'], ['gekl', '##aaid'], ['gekl', '##aaid']]"
3556,gesmeld,1.0657403385139377,"[['ge', '##s', '##me', '##l', '##d'], ['ges', '##me', '##l', '##d'], ['ges', '##meld'], ['gesm', '##eld'], ['gesm', '##eld'], ['gesm', '##eld'], ['gesm', '##eld'], ['gesm', '##eld'], ['gesm', '##eld']]"
