Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
laantjes,W,8,"['la', 'ant', 'j', 'es']",3,0.5,783.41,0.62
laars,W,5,"['la', 'ar', 's']",2,0.4,587.86,0.92
laarsjes,W,8,"['la', 'ar', 's', 'j', 'es']",4,0.38,614.97,0.9
laarzen,W,7,"['la', 'ar', 'z', 'en']",3,0.43,580.34,1.0
laas,W,4,"['la', 'as']",1,0.5,436.0,0.05
laat,W,4,"['la', 'at']",1,0.5,557.58,0.95
laatst,W,6,"['la', 'at', 'st']",2,0.5,626.38,0.97
laatste,W,7,"['la', 'at', 'ste']",2,0.57,577.85,1.0
lab,W,3,"['la', 'b']",1,0.33,603.97,0.95
label,W,5,"['la', 'b', 'el']",2,0.4,568.97,1.0
labels,W,6,"['la', 'b', 'el', 's']",3,0.33,626.76,0.97
labour,W,6,"['la', 'b', 'our']",2,0.5,771.14,0.36
labs,W,4,"['la', 'b', 's']",2,0.25,769.25,0.56
lach,W,4,"['la', 'ch']",1,0.5,555.0,0.97
lachbui,W,7,"['la', 'ch', 'bu', 'i']",3,0.43,643.06,0.97
lachen,W,6,"['la', 'ch', 'en']",2,0.5,560.72,1.0
lachend,W,7,"['la', 'ch', 'end']",2,0.57,561.89,1.0
lachjes,W,7,"['la', 'ch', 'j', 'es']",3,0.43,645.81,0.95
lacht,W,5,"['la', 'cht']",1,0.6,567.64,1.0
lachte,W,6,"['la', 'ch', 'te']",2,0.5,601.8,0.95
lachten,W,7,"['la', 'ch', 'ten']",2,0.57,590.39,0.92
ladder,W,6,"['la', 'd', 'der']",2,0.5,580.9,1.0
ladders,W,7,"['la', 'd', 'der', 's']",3,0.43,663.16,0.97
lade,W,4,"['la', 'de']",1,0.5,622.6,0.9
laden,W,5,"['la', 'den']",1,0.6,575.87,1.0
lader,W,5,"['la', 'der']",1,0.6,639.67,0.72
laders,W,6,"['la', 'der', 's']",2,0.5,645.12,0.69
lading,W,6,"['la', 'ding']",1,0.67,586.16,1.0
lady,W,4,"['la', 'd', 'y']",2,0.25,615.64,0.72
lady's,W,6,"['la', 'd', 'y', ""'"", 's']",4,0.17,652.81,0.72
laesie,W,6,"['la', 'es', 'ie']",2,0.5,788.25,0.31
laesies,W,7,"['la', 'es', 'i', 'es']",3,0.43,876.56,0.33
laf,W,3,"['la', 'f']",1,0.33,563.49,0.9
lafaard,W,7,"['la', 'f', 'aar', 'd']",3,0.43,564.76,0.97
lafaards,W,8,"['la', 'f', 'aar', 'd', 's']",4,0.38,620.92,0.95
laffe,W,5,"['la', 'f', 'fe']",2,0.4,645.23,0.9
lafheid,W,7,"['la', 'f', 'he', 'id']",3,0.43,648.95,1.0
lag,W,3,"['la', 'g']",1,0.33,627.35,0.92
lage,W,4,"['la', 'ge']",1,0.5,624.3,0.95
lagen,W,5,"['la', 'gen']",1,0.6,644.06,0.95
lager,W,5,"['la', 'ger']",1,0.6,615.25,0.95
lak,W,3,"['la', 'k']",1,0.33,625.46,0.92
lakei,W,5,"['la', 'ke', 'i']",2,0.4,690.53,0.77
laken,W,5,"['la', 'ken']",1,0.6,585.0,0.97
lakens,W,6,"['la', 'ken', 's']",2,0.5,596.89,0.97
lakken,W,6,"['la', 'k', 'ken']",2,0.5,696.96,0.72
lam,W,3,"['la', 'm']",1,0.33,602.5,0.92
lama,W,4,"['la', 'ma']",1,0.5,630.61,0.92
lama's,W,6,"['la', 'ma', ""'"", 's']",3,0.33,650.25,0.85
lamp,W,4,"['la', 'mp']",1,0.5,548.15,1.0
lampen,W,6,"['la', 'm', 'pen']",2,0.5,580.11,1.0
lampje,W,6,"['la', 'mp', 'je']",2,0.5,570.56,0.95
lampjes,W,7,"['la', 'mp', 'j', 'es']",3,0.43,623.66,0.9
lamplicht,W,9,"['la', 'mp', 'li', 'cht']",3,0.56,631.58,0.41
lamsvlees,W,9,"['la', 'm', 's', 'v', 'le', 'es']",5,0.33,646.57,0.95
lancé,W,5,"['lan', 'c', 'é']",2,0.4,740.71,0.18
land,W,4,['land'],0,0.75,541.18,0.97
landbouw,W,8,"['land', 'b', 'ou', 'w']",3,0.5,553.32,0.97
landdag,W,7,"['land', 'da', 'g']",2,0.57,653.29,0.21
landde,W,6,"['land', 'de']",1,0.67,613.26,0.95
landden,W,7,"['land', 'den']",1,0.71,651.87,0.92
lande,W,5,"['l', 'ande']",1,0.6,637.83,0.31
landen,W,6,"['land', 'en']",1,0.67,608.0,0.97
landgoed,W,8,"['land', 'go', 'ed']",2,0.62,622.0,1.0
landhuis,W,8,"['land', 'hu', 'is']",2,0.62,674.72,0.97
landing,W,7,"['land', 'ing']",1,0.71,619.0,0.97
landje,W,6,"['land', 'je']",1,0.67,586.23,0.92
landjes,W,7,"['land', 'j', 'es']",2,0.57,628.76,0.85
landkaart,W,9,"['land', 'k', 'aar', 't']",3,0.56,626.24,0.97
landschap,W,9,"['land', 'sch', 'ap']",2,0.67,623.82,1.0
landsheer,W,9,"['land', 's', 'he', 'er']",3,0.56,676.26,0.95
landstaal,W,9,"['land', 'sta', 'al']",2,0.67,746.95,0.67
landstreek,W,10,"['land', 'st', 're', 'ek']",3,0.6,645.32,1.0
landtong,W,8,"['land', 't', 'ong']",2,0.62,681.75,0.38
landvoogd,W,9,"['land', 'vo', 'og', 'd']",3,0.56,705.6,0.62
landweg,W,7,"['land', 'we', 'g']",2,0.57,627.24,1.0
lanen,W,5,"['lan', 'en']",1,0.6,706.68,0.69
lang,W,4,"['l', 'ang']",1,0.5,565.82,0.92
lange,W,5,"['lan', 'ge']",1,0.6,543.73,0.97
langen,W,6,"['lan', 'gen']",1,0.67,673.28,0.46
langer,W,6,"['l', 'ang', 'er']",2,0.5,597.24,0.95
langs,W,5,"['l', 'ang', 's']",2,0.4,574.97,1.0
langst,W,6,"['l', 'ang', 'st']",2,0.5,637.82,0.87
langste,W,7,"['l', 'ang', 'ste']",2,0.57,559.54,1.0
langszij,W,8,"['l', 'ang', 's', 'z', 'ij']",4,0.38,703.91,0.64
languit,W,7,"['l', 'ang', 'uit']",2,0.57,730.09,0.82
langzaam,W,8,"['l', 'ang', 'za', 'am']",3,0.5,541.03,1.0
lans,W,4,"['l', 'ans']",1,0.5,674.11,0.54
lansen,W,6,"['l', 'ans', 'en']",2,0.5,723.86,0.59
lantaarn,W,8,"['lan', 'ta', 'ar', 'n']",3,0.5,597.7,0.97
lantaarns,W,9,"['lan', 'ta', 'ar', 'n', 's']",4,0.44,666.07,0.82
lap,W,3,"['la', 'p']",1,0.33,576.28,0.92
lapje,W,5,"['la', 'p', 'je']",2,0.4,636.28,1.0
lappen,W,6,"['la', 'p', 'pen']",2,0.5,632.46,0.95
larf,W,4,"['lar', 'f']",1,0.5,746.32,0.51
lark,W,4,"['lar', 'k']",1,0.5,403.0,0.03
larken,W,6,"['lar', 'ken']",1,0.67,,0.0
larve,W,5,"['lar', 've']",1,0.6,630.68,0.95
larven,W,6,"['lar', 'ven']",1,0.67,633.11,0.92
las,W,3,['las'],0,0.67,635.16,0.95
lasser,W,6,"['las', 'ser']",1,0.67,599.62,0.95
lassers,W,7,"['las', 's', 'ers']",2,0.57,651.79,0.87
lasso,W,5,"['las', 'so']",1,0.6,641.24,0.95
lasso's,W,7,"['las', 'so', ""'"", 's']",3,0.43,695.25,0.74
last,W,4,"['la', 'st']",1,0.5,541.64,1.0
laste,W,5,"['las', 'te']",1,0.6,606.75,0.62
lasten,W,6,"['la', 'st', 'en']",2,0.5,629.38,0.92
laster,W,6,"['las', 'ter']",1,0.67,729.58,0.85
lastig,W,6,"['las', 'ti', 'g']",2,0.5,550.23,1.0
lat,W,3,"['la', 't']",1,0.33,569.28,0.97
late,W,4,"['la', 'te']",1,0.5,658.97,0.79
laten,W,5,"['la', 'ten']",1,0.6,600.06,0.92
latend,W,6,"['la', 'ten', 'd']",2,0.5,720.33,0.46
latent,W,6,"['la', 't', 'ent']",2,0.5,690.65,0.85
later,W,5,"['la', 'ter']",1,0.6,573.84,0.97
latex,W,5,"['la', 'te', 'x']",2,0.4,698.07,0.79
latijn,W,6,"['la', 'ti', 'j', 'n']",3,0.33,582.74,1.0
latijns,W,7,"['la', 'ti', 'j', 'n', 's']",4,0.29,622.61,0.97
latje,W,5,"['la', 't', 'je']",2,0.4,617.03,0.9
latjes,W,6,"['la', 't', 'j', 'es']",3,0.33,682.71,0.97
latten,W,6,"['la', 't', 'ten']",2,0.5,696.97,0.77
laurier,W,7,"['la', 'ur', 'i', 'er']",3,0.43,694.97,0.79
lauw,W,4,"['la', 'u', 'w']",2,0.25,592.6,0.92
lauwe,W,5,"['la', 'u', 'we']",2,0.4,614.03,0.87
lava,W,4,"['la', 'va']",1,0.5,595.16,0.95
lawaai,W,6,"['la', 'w', 'a', 'a', 'i']",4,0.17,569.21,0.97
lazen,W,5,"['la', 'z', 'en']",2,0.4,699.95,0.64
lector,W,6,"['le', 'ct', 'or']",2,0.5,655.06,0.9
lectors,W,7,"['le', 'ct', 'ors']",2,0.57,675.26,0.79
lectuur,W,7,"['le', 'ct', 'u', 'ur']",3,0.43,637.33,1.0
lede,W,4,"['le', 'de']",1,0.5,665.06,0.51
leden,W,5,"['le', 'den']",1,0.6,601.81,0.97
leder,W,5,"['le', 'der']",1,0.6,653.22,0.95
ledig,W,5,"['le', 'di', 'g']",2,0.4,711.97,0.79
leed,W,4,"['le', 'ed']",1,0.5,599.79,0.97
leedjes,W,7,"['le', 'ed', 'j', 'es']",3,0.43,755.25,0.28
leef,W,4,"['le', 'ef']",1,0.5,558.08,0.92
leefbaar,W,8,"['le', 'ef', 'b', 'aar']",3,0.5,595.97,1.0
leefde,W,6,"['le', 'ef', 'de']",2,0.5,566.68,0.97
leefden,W,7,"['le', 'ef', 'den']",2,0.57,611.14,0.97
leeft,W,5,"['le', 'eft']",1,0.6,521.0,1.0
leeftijd,W,8,"['le', 'ef', 'ti', 'j', 'd']",4,0.38,537.77,1.0
leeg,W,4,"['le', 'eg']",1,0.5,544.61,0.97
leegde,W,6,"['le', 'eg', 'de']",2,0.5,694.94,0.92
leegte,W,6,"['le', 'eg', 'te']",2,0.5,557.92,1.0
leegten,W,7,"['le', 'eg', 'ten']",2,0.57,683.48,0.92
leegtes,W,7,"['le', 'eg', 'tes']",2,0.57,588.61,0.95
leek,W,4,"['le', 'ek']",1,0.5,576.33,1.0
leem,W,4,"['le', 'em']",1,0.5,656.85,0.87
leemte,W,6,"['le', 'em', 'te']",2,0.5,705.35,0.82
leemten,W,7,"['le', 'em', 'ten']",2,0.57,757.43,0.59
leemtes,W,7,"['le', 'em', 'tes']",2,0.57,730.86,0.74
leen,W,4,"['le', 'en']",1,0.5,607.03,0.87
leende,W,6,"['le', 'en', 'de']",2,0.5,607.32,1.0
leent,W,5,"['le', 'ent']",1,0.6,610.54,0.95
leer,W,4,"['le', 'er']",1,0.5,585.3,0.95
leerboek,W,8,"['le', 'er', 'bo', 'ek']",3,0.5,602.44,0.95
leerde,W,6,"['le', 'er', 'de']",2,0.5,602.97,1.0
leerden,W,7,"['le', 'er', 'den']",2,0.57,629.46,0.97
leerjaar,W,8,"['le', 'er', 'j', 'aar']",3,0.5,556.59,1.0
leerkracht,W,10,"['le', 'er', 'k', 'ra', 'cht']",4,0.5,569.92,1.0
leerling,W,8,"['le', 'er', 'l', 'ing']",3,0.5,546.79,1.0
leerplan,W,8,"['le', 'er', 'pl', 'an']",3,0.5,655.35,0.95
leerplicht,W,10,"['le', 'er', 'pli', 'cht']",3,0.6,610.62,1.0
leerschool,W,10,"['le', 'ers', 'cho', 'ol']",3,0.6,633.39,0.95
leerstoel,W,9,"['le', 'ers', 'to', 'el']",3,0.56,625.97,0.79
leerstof,W,8,"['le', 'ers', 'to', 'f']",3,0.5,598.92,1.0
leerstuk,W,8,"['le', 'er', 'st', 'u', 'k']",4,0.38,704.69,0.74
leert,W,5,"['le', 'er', 't']",2,0.4,600.42,0.97
leertje,W,7,"['le', 'er', 't', 'je']",3,0.43,787.0,0.36
leertjes,W,8,"['le', 'er', 't', 'j', 'es']",4,0.38,805.27,0.33
leerzaam,W,8,"['le', 'er', 'za', 'am']",3,0.5,600.69,1.0
lees,W,4,"['le', 'es']",1,0.5,593.61,0.9
leesbaar,W,8,"['le', 'es', 'b', 'aar']",3,0.5,565.37,0.97
leesboek,W,8,"['le', 'es', 'bo', 'ek']",3,0.5,600.18,1.0
leest,W,5,"['le', 'est']",1,0.6,586.77,0.92
leesten,W,7,"['le', 'est', 'en']",2,0.57,710.67,0.38
leeszaal,W,8,"['le', 'es', 'za', 'al']",3,0.5,615.92,0.97
leeuw,W,5,"['le', 'e', 'u', 'w']",3,0.2,506.71,0.97
leeuwen,W,7,"['le', 'e', 'u', 'w', 'en']",4,0.29,591.18,1.0
leeuwtje,W,8,"['le', 'e', 'u', 'w', 't', 'je']",5,0.25,590.92,1.0
leeuwtjes,W,9,"['le', 'e', 'u', 'w', 't', 'j', 'es']",6,0.22,601.82,0.97
lef,W,3,"['le', 'f']",1,0.33,566.76,0.95
leg,W,3,"['le', 'g']",1,0.33,582.11,0.77
legaal,W,6,"['le', 'ga', 'al']",2,0.5,591.74,0.97
legde,W,5,"['le', 'g', 'de']",2,0.4,575.26,1.0
legden,W,6,"['le', 'g', 'den']",2,0.5,640.06,0.9
lege,W,4,"['le', 'ge']",1,0.5,611.38,1.0
leger,W,5,"['le', 'ger']",1,0.6,525.97,1.0
legers,W,6,"['le', 'g', 'ers']",2,0.5,591.24,0.97
leggen,W,6,"['le', 'g', 'gen']",2,0.5,606.42,0.97
lego,W,4,"['le', 'go']",1,0.5,583.12,0.85
legt,W,4,"['le', 'g', 't']",2,0.25,602.09,0.95
lei,W,3,"['le', 'i']",1,0.33,644.21,0.87
leid,W,4,"['le', 'id']",1,0.5,663.35,0.69
leidde,W,6,"['le', 'id', 'de']",2,0.5,619.06,0.92
leidden,W,7,"['le', 'id', 'den']",2,0.57,661.16,0.97
leiden,W,6,"['le', 'iden']",1,0.67,705.08,0.97
leider,W,6,"['le', 'i', 'der']",2,0.5,560.63,1.0
leiders,W,7,"['le', 'i', 'der', 's']",3,0.43,610.46,1.0
leiding,W,7,"['le', 'id', 'ing']",2,0.57,562.79,0.97
leidraad,W,8,"['le', 'id', 'ra', 'ad']",3,0.5,660.58,0.95
leidsman,W,8,"['le', 'id', 's', 'man']",3,0.5,656.19,0.44
leidster,W,8,"['le', 'id', 's', 'ter']",3,0.5,622.37,0.97
leidsters,W,9,"['le', 'id', 's', 'ter', 's']",4,0.44,657.11,0.95
leidt,W,5,"['le', 'id', 't']",2,0.4,657.76,0.97
leien,W,5,"['le', 'ien']",1,0.6,621.68,0.62
leitje,W,6,"['le', 'it', 'je']",2,0.5,902.6,0.26
leitjes,W,7,"['le', 'it', 'j', 'es']",3,0.43,700.5,0.23
lek,W,3,"['le', 'k']",1,0.33,566.42,0.92
leken,W,5,"['le', 'ken']",1,0.6,643.48,0.9
lekke,W,5,"['le', 'k', 'ke']",2,0.4,546.0,0.44
lekken,W,6,"['le', 'k', 'ken']",2,0.5,623.58,0.92
lekker,W,6,"['le', 'k', 'k', 'er']",3,0.33,558.79,1.0
lekkers,W,7,"['le', 'k', 'k', 'ers']",3,0.43,632.56,0.9
lekte,W,5,"['le', 'k', 'te']",2,0.4,604.11,0.92
lelie,W,5,"['le', 'li', 'e']",2,0.4,626.16,0.82
lelies,W,6,"['le', 'li', 'es']",2,0.5,686.06,0.92
lelijk,W,6,"['le', 'lijk']",1,0.67,572.28,1.0
lemen,W,5,"['le', 'men']",1,0.6,723.88,0.26
lemmet,W,6,"['le', 'm', 'met']",2,0.5,734.58,0.54
lende,W,5,"['l', 'en', 'de']",2,0.4,611.44,0.26
lenden,W,6,"['l', 'en', 'den']",2,0.5,802.92,0.41
lenen,W,5,"['l', 'en', 'en']",2,0.4,604.33,0.95
lener,W,5,"['l', 'en', 'er']",2,0.4,694.73,0.87
leners,W,6,"['l', 'en', 'ers']",2,0.5,666.38,0.9
lengte,W,6,"['l', 'en', 'g', 'te']",3,0.33,562.72,1.0
lengten,W,7,"['l', 'en', 'g', 'ten']",3,0.43,693.59,0.92
lengtes,W,7,"['l', 'en', 'g', 'tes']",3,0.43,605.05,1.0
lenig,W,5,"['l', 'en', 'ig']",2,0.4,643.89,0.97
lening,W,6,"['l', 'en', 'ing']",2,0.5,577.32,0.97
lens,W,4,"['l', 'ens']",1,0.5,610.38,0.95
lente,W,5,"['l', 'ente']",1,0.6,573.46,0.95
lentes,W,6,"['l', 'ent', 'es']",2,0.5,618.73,0.97
lenzen,W,6,"['l', 'en', 'z', 'en']",3,0.33,588.62,1.0
lepel,W,5,"['le', 'pel']",1,0.6,548.19,0.95
lepels,W,6,"['le', 'pel', 's']",2,0.5,556.27,0.95
lepra,W,5,"['le', 'pr', 'a']",2,0.4,695.21,0.72
leraar,W,6,"['l', 'er', 'aar']",2,0.5,538.41,1.0
leraars,W,7,"['l', 'er', 'aar', 's']",3,0.43,587.14,0.97
leren,W,5,"['l', 'er', 'en']",2,0.4,564.64,1.0
lering,W,6,"['l', 'er', 'ing']",2,0.5,666.0,0.18
les,W,3,['les'],0,0.67,558.24,0.95
lesbisch,W,8,"['les', 'b', 'is', 'ch']",3,0.5,621.45,1.0
lesje,W,5,"['les', 'je']",1,0.6,629.53,0.87
lesjes,W,6,"['les', 'j', 'es']",2,0.5,754.57,0.77
lessen,W,6,"['les', 'sen']",1,0.67,647.32,0.82
leste,W,5,"['les', 'te']",1,0.6,492.0,0.08
let,W,3,"['le', 't']",1,0.33,642.5,0.59
lets,W,4,"['le', 'ts']",1,0.5,767.75,0.1
letsel,W,6,"['le', 'ts', 'el']",2,0.5,607.94,0.92
letsels,W,7,"['le', 'ts', 'el', 's']",3,0.43,619.71,0.97
lette,W,5,"['le', 't', 'te']",2,0.4,623.65,0.74
letten,W,6,"['le', 't', 'ten']",2,0.5,624.5,0.97
letter,W,6,"['le', 't', 'ter']",2,0.5,598.72,0.92
letters,W,7,"['le', 't', 'ter', 's']",3,0.43,574.51,0.97
lettré,W,6,"['le', 't', 'tr', 'é']",3,0.33,857.0,0.05
lettrés,W,7,"['le', 't', 'tr', 'és']",3,0.43,981.0,0.03
leugen,W,6,"['le', 'u', 'gen']",2,0.5,582.05,0.97
leugens,W,7,"['le', 'u', 'gen', 's']",3,0.43,583.21,1.0
leuk,W,4,"['le', 'u', 'k']",2,0.25,574.57,0.97
leuke,W,5,"['le', 'u', 'ke']",2,0.4,594.83,0.95
leuker,W,6,"['le', 'u', 'k', 'er']",3,0.33,604.79,0.87
leukste,W,7,"['le', 'u', 'k', 'ste']",3,0.43,582.71,1.0
leunde,W,6,"['le', 'un', 'de']",2,0.5,595.08,0.95
leunden,W,7,"['le', 'un', 'den']",2,0.57,700.58,0.97
leunen,W,6,"['le', 'un', 'en']",2,0.5,585.95,1.0
leunend,W,7,"['le', 'un', 'end']",2,0.57,614.17,0.95
leuning,W,7,"['le', 'un', 'ing']",2,0.57,612.87,0.97
leunstoel,W,9,"['le', 'un', 's', 'to', 'el']",4,0.44,685.82,0.87
leunt,W,5,"['le', 'un', 't']",2,0.4,626.97,0.97
leus,W,4,"['le', 'us']",1,0.5,768.12,0.26
leuze,W,5,"['le', 'u', 'ze']",2,0.4,682.86,0.77
leuzen,W,6,"['le', 'u', 'z', 'en']",3,0.33,744.76,0.56
leven,W,5,"['le', 'ven']",1,0.6,591.46,0.97
levend,W,6,"['le', 'ven', 'd']",2,0.5,536.32,0.97
levens,W,6,"['le', 'ven', 's']",2,0.5,582.76,0.97
lever,W,5,"['le', 'ver']",1,0.6,585.79,0.97
levers,W,6,"['le', 'vers']",1,0.67,650.03,0.87
levert,W,6,"['le', 'ver', 't']",2,0.5,632.08,0.97
lezen,W,5,"['le', 'z', 'en']",2,0.4,545.17,0.95
lezend,W,6,"['le', 'z', 'end']",2,0.5,667.64,0.92
lezer,W,5,"['le', 'z', 'er']",2,0.4,545.81,0.97
lezers,W,6,"['le', 'z', 'ers']",2,0.5,606.95,0.97
lezing,W,6,"['le', 'z', 'ing']",2,0.5,606.18,1.0
libel,W,5,"['li', 'b', 'el']",2,0.4,811.38,0.59
libre,W,5,"['li', 'bre']",1,0.6,862.75,0.21
lichaam,W,7,"['li', 'cha', 'am']",2,0.57,550.82,1.0
licht,W,5,"['li', 'cht']",1,0.6,517.36,1.0
lichtblauw,W,10,"['li', 'cht', 'b', 'la', 'u', 'w']",5,0.4,613.39,0.97
lichtbruin,W,10,"['li', 'cht', 'b', 'ru', 'in']",4,0.5,663.37,0.97
lichte,W,6,"['li', 'ch', 'te']",2,0.5,596.86,0.85
lichten,W,7,"['li', 'ch', 'ten']",2,0.57,614.42,0.97
lichter,W,7,"['li', 'ch', 'ter']",2,0.57,618.2,0.92
lichtgrijs,W,10,"['li', 'cht', 'gr', 'ij', 's']",4,0.5,665.82,0.97
lichtgroen,W,10,"['li', 'cht', 'gr', 'o', 'en']",4,0.5,635.39,1.0
lichting,W,8,"['li', 'cht', 'ing']",2,0.62,612.72,0.95
lichtjaar,W,9,"['li', 'cht', 'j', 'aar']",3,0.56,637.36,0.97
lichtje,W,7,"['li', 'cht', 'je']",2,0.57,568.18,1.0
lichtjes,W,8,"['li', 'cht', 'j', 'es']",3,0.5,570.77,1.0
lichtste,W,8,"['li', 'ch', 'ts', 'te']",3,0.5,700.78,0.9
lichtstraal,W,11,"['li', 'ch', 'ts', 'tra', 'al']",4,0.55,615.32,0.92
lichtte,W,7,"['li', 'cht', 'te']",2,0.57,671.54,0.97
lichtten,W,8,"['li', 'cht', 'ten']",2,0.62,617.31,0.87
lid,W,3,"['li', 'd']",1,0.33,548.49,0.97
lidje,W,5,"['li', 'd', 'je']",2,0.4,698.95,0.49
lidjes,W,6,"['li', 'd', 'j', 'es']",3,0.33,702.44,0.49
lido,W,4,"['li', 'do']",1,0.5,727.17,0.15
lidwoord,W,8,"['li', 'd', 'wo', 'ord']",3,0.5,623.05,0.97
lied,W,4,"['li', 'ed']",1,0.5,574.95,0.97
lieden,W,6,"['li', 'ed', 'en']",2,0.5,649.97,0.82
liedje,W,6,"['li', 'ed', 'je']",2,0.5,561.21,1.0
liedjes,W,7,"['li', 'ed', 'j', 'es']",3,0.43,580.45,0.97
lief,W,4,"['li', 'ef']",1,0.5,555.36,1.0
liefde,W,6,"['li', 'ef', 'de']",2,0.5,518.67,1.0
liefden,W,7,"['li', 'ef', 'den']",2,0.57,604.36,0.74
liefdes,W,7,"['li', 'ef', 'des']",2,0.57,649.14,0.95
liefje,W,6,"['li', 'ef', 'je']",2,0.5,538.55,1.0
liefjes,W,7,"['li', 'ef', 'j', 'es']",3,0.43,578.21,1.0
lieflijk,W,8,"['li', 'ef', 'lijk']",2,0.62,666.94,0.87
liefst,W,6,"['li', 'ef', 'st']",2,0.5,581.85,1.0
liefste,W,7,"['li', 'ef', 'ste']",2,0.57,512.13,1.0
liefsten,W,8,"['li', 'ef', 'st', 'en']",3,0.5,643.06,0.79
lieg,W,4,"['li', 'eg']",1,0.5,611.36,0.97
liegen,W,6,"['li', 'e', 'gen']",2,0.5,529.66,1.0
liegt,W,5,"['li', 'eg', 't']",2,0.4,571.32,1.0
liep,W,4,"['li', 'ep']",1,0.5,599.21,1.0
liepen,W,6,"['li', 'e', 'pen']",2,0.5,651.75,0.92
lier,W,4,"['li', 'er']",1,0.5,652.21,0.69
lieren,W,6,"['li', 'er', 'en']",2,0.5,568.93,0.36
lies,W,4,"['li', 'es']",1,0.5,660.71,0.64
liesje,W,6,"['li', 'es', 'je']",2,0.5,720.17,0.59
liesjes,W,7,"['li', 'es', 'j', 'es']",3,0.43,897.17,0.36
liet,W,4,"['li', 'et']",1,0.5,681.96,0.62
lieten,W,6,"['li', 'et', 'en']",2,0.5,606.82,0.85
lieve,W,5,"['li', 'e', 've']",2,0.4,566.22,0.97
lieven,W,6,"['li', 'e', 'ven']",2,0.5,775.48,0.64
liever,W,6,"['li', 'e', 'ver']",2,0.5,531.79,0.97
lieverd,W,7,"['li', 'e', 'ver', 'd']",3,0.43,577.72,1.0
lieverds,W,8,"['li', 'e', 'ver', 'd', 's']",4,0.38,595.0,0.95
liezen,W,6,"['li', 'e', 'z', 'en']",3,0.33,645.07,0.41
lift,W,4,"['li', 'f', 't']",2,0.25,549.95,1.0
liften,W,6,"['li', 'f', 'ten']",2,0.5,615.61,1.0
lig,W,3,"['li', 'g']",1,0.33,593.31,0.92
liga,W,4,"['li', 'ga']",1,0.5,723.0,0.72
liga's,W,6,"['li', 'ga', ""'"", 's']",3,0.33,736.59,0.59
liggen,W,6,"['li', 'g', 'gen']",2,0.5,516.79,0.97
liggend,W,7,"['li', 'g', 'gen', 'd']",3,0.43,579.92,1.0
ligging,W,7,"['li', 'g', 'g', 'ing']",3,0.43,572.74,0.97
ligstoel,W,8,"['li', 'g', 's', 'to', 'el']",4,0.38,618.16,0.95
ligt,W,4,"['li', 'g', 't']",2,0.25,535.36,1.0
lijden,W,6,"['lij', 'den']",1,0.67,598.09,0.92
lijder,W,6,"['lij', 'der']",1,0.67,651.19,0.69
lijders,W,7,"['lij', 'der', 's']",2,0.57,674.5,0.72
lijdt,W,5,"['lij', 'd', 't']",2,0.4,658.24,0.97
lijdzaam,W,8,"['lij', 'd', 'za', 'am']",3,0.5,659.16,0.85
lijf,W,4,"['lij', 'f']",1,0.5,552.46,0.97
lijfje,W,6,"['lij', 'f', 'je']",2,0.5,573.16,1.0
lijfjes,W,7,"['lij', 'f', 'j', 'es']",3,0.43,652.32,1.0
lijfwacht,W,9,"['lij', 'f', 'w', 'a', 'cht']",4,0.44,590.15,1.0
lijk,W,4,['lijk'],0,0.75,567.95,1.0
lijkbleek,W,9,"['lijk', 'ble', 'ek']",2,0.67,649.47,0.87
lijken,W,6,"['lij', 'ken']",1,0.67,549.11,0.95
lijkjes,W,7,"['lijk', 'j', 'es']",2,0.57,650.94,0.95
lijkt,W,5,"['lijk', 't']",1,0.6,559.0,0.95
lijm,W,4,"['lij', 'm']",1,0.5,551.05,0.95
lijmen,W,6,"['lij', 'men']",1,0.67,595.58,1.0
lijn,W,4,"['lij', 'n']",1,0.5,530.31,1.0
lijnen,W,6,"['lij', 'nen']",1,0.67,649.16,0.97
lijnrecht,W,9,"['lij', 'n', 're', 'cht']",3,0.56,695.56,0.92
lijntje,W,7,"['lij', 'n', 't', 'je']",3,0.43,565.29,1.0
lijntjes,W,8,"['lij', 'n', 't', 'j', 'es']",4,0.38,581.58,1.0
lijst,W,5,"['lij', 'st']",1,0.6,525.03,0.92
lijsten,W,7,"['lij', 'st', 'en']",2,0.57,657.59,0.97
lijster,W,7,"['lij', 's', 'ter']",2,0.57,682.8,0.82
lijsters,W,8,"['lij', 's', 'ter', 's']",3,0.5,661.4,0.82
lijve,W,5,"['lij', 've']",1,0.6,661.12,0.74
lijven,W,6,"['lij', 'ven']",1,0.67,702.33,0.87
lik,W,3,"['li', 'k']",1,0.33,627.95,1.0
likeur,W,6,"['li', 'ke', 'ur']",2,0.5,623.22,0.92
likjes,W,6,"['li', 'k', 'j', 'es']",3,0.33,687.53,0.92
likken,W,6,"['li', 'k', 'ken']",2,0.5,618.89,0.95
likt,W,4,"['li', 'k', 't']",2,0.25,616.13,1.0
likte,W,5,"['li', 'k', 'te']",2,0.4,586.87,1.0
likten,W,6,"['li', 'k', 'ten']",2,0.5,644.5,0.95
lila,W,4,"['li', 'la']",1,0.5,649.86,0.79
limiet,W,6,"['li', 'mi', 'et']",2,0.5,619.67,1.0
limoen,W,6,"['li', 'mo', 'en']",2,0.5,584.26,0.97
linde,W,5,"['l', 'in', 'de']",2,0.4,640.66,0.77
