Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
leanest,W,7,"['le', '##an', '##est']",2,0.57,758.34,0.84
leaning,W,7,"['le', '##an', '##ing']",2,0.57,613.08,0.95
leanings,W,8,"['le', '##an', '##ings']",2,0.62,641.84,0.78
leanness,W,8,"['le', '##an', '##n', '##ess']",3,0.5,825.88,0.7
leans,W,5,"['le', '##ans']",1,0.6,634.33,0.92
leant,W,5,"['le', '##ant']",1,0.6,683.13,0.78
leap,W,4,"['le', '##ap']",1,0.5,545.58,1.0
leaped,W,6,"['le', '##ap', '##ed']",2,0.5,642.91,0.9
leapfrog,W,8,"['le', '##ap', '##f', '##ro', '##g']",4,0.38,613.92,0.95
leaping,W,7,"['le', '##ap', '##ing']",2,0.57,631.82,0.95
leaps,W,5,"['le', '##ap', '##s']",2,0.4,612.83,0.92
leapt,W,5,"['le', '##ap', '##t']",2,0.4,623.0,0.85
learn,W,5,"['le', '##ar', '##n']",2,0.4,507.71,1.0
learned,W,7,"['le', '##ar', '##n', '##ed']",3,0.43,550.0,1.0
learner,W,7,"['le', '##ar', '##n', '##er']",3,0.43,591.67,0.95
learners,W,8,"['le', '##ar', '##n', '##ers']",3,0.5,623.61,0.98
learning,W,8,"['le', '##ar', '##ning']",2,0.62,592.72,1.0
learns,W,6,"['le', '##ar', '##n', '##s']",3,0.33,575.77,0.9
learnt,W,6,"['le', '##ar', '##nt']",2,0.5,617.0,1.0
leas,W,4,"['le', '##as']",1,0.5,563.75,0.11
lease,W,5,"['le', '##ase']",1,0.6,613.29,0.92
leased,W,6,"['le', '##ase', '##d']",2,0.5,722.65,0.97
leasehold,W,9,"['le', '##ase', '##h', '##ol', '##d']",4,0.44,735.44,0.85
leases,W,6,"['le', '##ase', '##s']",2,0.5,624.32,0.82
leash,W,5,"['le', '##as', '##h']",2,0.4,648.15,0.85
leashes,W,7,"['le', '##as', '##he', '##s']",3,0.43,646.82,0.85
leasing,W,7,"['le', '##as', '##ing']",2,0.57,646.0,0.76
least,W,5,"['le', '##ast']",1,0.6,550.5,1.0
leastways,W,9,"['le', '##ast', '##w', '##ays']",3,0.56,644.38,0.32
leather,W,7,"['le', '##at', '##her']",2,0.57,550.42,0.95
leathered,W,9,"['le', '##at', '##her', '##ed']",3,0.56,641.59,0.95
leathers,W,8,"['le', '##at', '##her', '##s']",3,0.5,565.67,0.95
leave,W,5,"['le', '##av', '##e']",2,0.4,522.13,0.98
leaven,W,6,"['le', '##av', '##en']",2,0.5,700.46,0.38
leavened,W,8,"['le', '##av', '##en', '##ed']",3,0.5,845.47,0.42
leaves,W,6,"['le', '##av', '##es']",2,0.5,543.56,0.95
leaving,W,7,"['le', '##av', '##ing']",2,0.57,565.89,1.0
leavings,W,8,"['le', '##av', '##ings']",2,0.62,591.21,0.72
lech,W,4,"['le', '##ch']",1,0.5,706.78,0.24
leched,W,6,"['le', '##ch', '##ed']",2,0.5,656.33,0.16
lecher,W,6,"['le', '##ch', '##er']",2,0.5,677.88,0.24
lechers,W,7,"['le', '##ch', '##ers']",2,0.57,709.78,0.29
lectern,W,7,"['le', '##ct', '##er', '##n']",3,0.43,668.58,0.68
lecterns,W,8,"['le', '##ct', '##er', '##n', '##s']",4,0.38,780.39,0.55
lecture,W,7,"['le', '##ct', '##ure']",2,0.57,609.89,1.0
lectured,W,8,"['le', '##ct', '##ure', '##d']",3,0.5,575.33,0.97
lectures,W,8,"['le', '##ct', '##ure', '##s']",3,0.5,536.24,1.0
led,W,3,"['le', '##d']",1,0.33,556.72,0.95
ledge,W,5,"['le', '##d', '##ge']",2,0.4,607.81,0.87
ledger,W,6,"['le', '##d', '##ge', '##r']",3,0.33,632.73,0.84
ledgers,W,7,"['le', '##d', '##ge', '##r', '##s']",4,0.29,694.44,0.84
ledges,W,6,"['le', '##d', '##ge', '##s']",3,0.33,694.89,0.98
lee,W,3,"['le', '##e']",1,0.33,736.09,0.57
leech,W,5,"['le', '##ec', '##h']",2,0.4,692.6,0.92
leeches,W,7,"['le', '##ec', '##he', '##s']",3,0.43,639.39,1.0
leek,W,4,"['le', '##e', '##k']",2,0.25,578.94,0.95
leeks,W,5,"['le', '##e', '##ks']",2,0.4,565.78,0.95
leer,W,4,"['le', '##er']",1,0.5,649.94,0.8
leered,W,6,"['le', '##ere', '##d']",2,0.5,691.71,0.82
leering,W,7,"['le', '##er', '##ing']",2,0.57,666.25,0.8
leers,W,5,"['le', '##ers']",1,0.6,648.53,0.89
leery,W,5,"['le', '##er', '##y']",2,0.4,744.05,0.55
lees,W,4,"['le', '##es']",1,0.5,653.6,0.32
leeward,W,7,"['le', '##ew', '##ard']",2,0.57,714.0,0.22
leeway,W,6,"['le', '##ew', '##ay']",2,0.5,725.62,0.39
left,W,4,"['le', '##f', '##t']",2,0.25,554.28,1.0
leftist,W,7,"['le', '##f', '##t', '##ist']",3,0.43,847.33,0.42
leftists,W,8,"['le', '##f', '##t', '##ist', '##s']",4,0.38,700.22,0.29
leftward,W,8,"['le', '##f', '##t', '##w', '##ard']",4,0.38,724.76,0.5
leftwards,W,9,"['le', '##f', '##t', '##w', '##ard', '##s']",5,0.33,760.96,0.68
lefty,W,5,"['le', '##f', '##t', '##y']",3,0.2,645.36,0.66
leg,W,3,"['le', '##g']",1,0.33,489.83,0.97
legal,W,5,"['le', '##g', '##al']",2,0.4,558.78,1.0
legate,W,6,"['le', '##g', '##ate']",2,0.5,730.53,0.42
legates,W,7,"['le', '##g', '##ates']",2,0.57,692.05,0.53
legend,W,6,"['le', '##ge', '##nd']",2,0.5,547.63,1.0
legends,W,7,"['le', '##ge', '##nd', '##s']",3,0.43,521.56,1.0
legged,W,6,"['le', '##g', '##ge', '##d']",3,0.33,551.77,0.89
legging,W,7,"['le', '##g', '##g', '##ing']",3,0.43,620.88,0.9
leggings,W,8,"['le', '##g', '##g', '##ings']",3,0.5,602.51,1.0
leggy,W,5,"['le', '##g', '##g', '##y']",3,0.2,670.66,0.79
leghorn,W,7,"['le', '##gh', '##or', '##n']",3,0.43,773.29,0.38
legion,W,6,"['le', '##g', '##ion']",2,0.5,572.11,0.9
legions,W,7,"['le', '##g', '##ions']",2,0.57,587.38,0.92
legit,W,5,"['le', '##g', '##it']",2,0.4,659.95,0.6
legless,W,7,"['le', '##g', '##le', '##s', '##s']",4,0.29,689.89,0.95
legroom,W,7,"['le', '##g', '##ro', '##om']",3,0.43,749.79,0.76
legs,W,4,"['le', '##g', '##s']",2,0.25,526.15,1.0
legume,W,6,"['le', '##g', '##um', '##e']",3,0.33,700.46,0.37
legumes,W,7,"['le', '##g', '##um', '##es']",3,0.43,810.17,0.62
leis,W,4,"['le', '##is']",1,0.5,,0.0
leisure,W,7,"['le', '##is', '##ure']",2,0.57,580.28,0.97
leisured,W,8,"['le', '##is', '##ure', '##d']",3,0.5,692.94,0.92
lemming,W,7,"['le', '##m', '##m', '##ing']",3,0.43,702.14,0.75
lemmings,W,8,"['le', '##m', '##m', '##ings']",3,0.5,637.14,0.75
lemon,W,5,"['le', '##m', '##on']",2,0.4,507.7,1.0
lemons,W,6,"['le', '##m', '##on', '##s']",3,0.33,549.17,0.97
lemur,W,5,"['le', '##m', '##ur']",2,0.4,642.38,0.65
lemurs,W,6,"['le', '##m', '##ur', '##s']",3,0.33,710.25,0.58
lend,W,4,"['le', '##nd']",1,0.5,567.16,0.92
lender,W,6,"['le', '##nder']",1,0.67,579.94,0.87
lenders,W,7,"['le', '##nder', '##s']",2,0.57,683.23,0.97
lending,W,7,"['le', '##nd', '##ing']",2,0.57,662.03,0.98
lends,W,5,"['le', '##nd', '##s']",2,0.4,602.22,0.95
length,W,6,"['le', '##n', '##g', '##th']",3,0.33,554.16,0.97
lengthen,W,8,"['le', '##n', '##g', '##th', '##en']",4,0.38,606.77,1.0
lengthened,W,10,"['le', '##n', '##g', '##th', '##en', '##ed']",5,0.4,666.05,1.0
lengthens,W,9,"['le', '##n', '##g', '##th', '##ens']",4,0.44,649.33,0.97
lengthier,W,9,"['le', '##n', '##g', '##th', '##ie', '##r']",5,0.33,686.06,0.82
lengths,W,7,"['le', '##n', '##g', '##th', '##s']",4,0.29,553.21,1.0
lengthways,W,10,"['le', '##n', '##g', '##th', '##w', '##ays']",5,0.4,681.88,0.88
lengthwise,W,10,"['le', '##n', '##g', '##th', '##w', '##is', '##e']",6,0.3,736.22,0.76
lengthy,W,7,"['le', '##n', '##g', '##th', '##y']",4,0.29,608.74,0.95
lenience,W,8,"['le', '##n', '##ie', '##n', '##ce']",4,0.38,864.0,0.45
lenient,W,7,"['le', '##n', '##ie', '##nt']",3,0.43,729.06,0.89
lenin,W,5,"['le', '##n', '##in']",2,0.4,826.63,0.48
lens,W,4,"['le', '##n', '##s']",2,0.25,637.89,0.92
lenses,W,6,"['le', '##n', '##se', '##s']",3,0.33,582.37,0.98
lent,W,4,"['le', '##nt']",1,0.5,563.32,0.95
lenten,W,6,"['le', '##nt', '##en']",2,0.5,829.33,0.08
lentil,W,6,"['le', '##nt', '##il']",2,0.5,613.0,0.97
lentils,W,7,"['le', '##nt', '##il', '##s']",3,0.43,608.2,0.92
lents,W,5,"['le', '##nt', '##s']",2,0.4,658.35,0.68
leopard,W,7,"['le', '##op', '##ard']",2,0.57,600.33,1.0
leopards,W,8,"['le', '##op', '##ard', '##s']",3,0.5,661.29,0.98
leos,W,4,"['le', '##os']",1,0.5,845.56,0.26
leper,W,5,"['le', '##p', '##er']",2,0.4,753.84,0.5
lepers,W,6,"['le', '##p', '##ers']",2,0.5,801.54,0.68
leprous,W,7,"['le', '##p', '##rou', '##s']",3,0.43,720.43,0.2
lesbian,W,7,"['le', '##s', '##b', '##ian']",3,0.43,594.05,1.0
lesbians,W,8,"['le', '##s', '##b', '##ian', '##s']",4,0.38,541.21,1.0
lesion,W,6,"['le', '##s', '##ion']",2,0.5,641.19,0.57
lesions,W,7,"['le', '##s', '##ions']",2,0.57,697.96,0.71
less,W,4,"['le', '##s', '##s']",2,0.25,552.79,0.98
lessee,W,6,"['le', '##s', '##se', '##e']",3,0.33,979.0,0.03
lessen,W,6,"['le', '##s', '##se', '##n']",3,0.33,638.88,0.87
lessened,W,8,"['le', '##s', '##se', '##n', '##ed']",4,0.38,724.6,0.92
lessening,W,9,"['le', '##s', '##se', '##ning']",3,0.56,730.12,0.68
lessens,W,7,"['le', '##s', '##se', '##n', '##s']",4,0.29,621.38,0.76
lesser,W,6,"['le', '##s', '##se', '##r']",3,0.33,677.35,0.84
lesson,W,6,"['le', '##s', '##so', '##n']",3,0.33,588.65,0.97
lessons,W,7,"['le', '##s', '##so', '##n', '##s']",4,0.29,550.62,1.0
lessor,W,6,"['le', '##s', '##so', '##r']",3,0.33,988.71,0.21
lessors,W,7,"['le', '##s', '##so', '##r', '##s']",4,0.29,656.25,0.22
lest,W,4,"['le', '##st']",1,0.5,675.18,0.45
let,W,3,"['le', '##t']",1,0.33,546.3,1.0
letdown,W,7,"['le', '##t', '##d', '##own']",3,0.43,686.03,0.79
lethal,W,6,"['le', '##th', '##al']",2,0.5,621.3,1.0
lets,W,4,"['le', '##t', '##s']",2,0.25,554.36,0.95
letter,W,6,"['le', '##t', '##ter']",2,0.5,598.47,1.0
lettered,W,8,"['le', '##t', '##ter', '##ed']",3,0.5,665.0,0.84
letters,W,7,"['le', '##t', '##ter', '##s']",3,0.43,542.97,1.0
letting,W,7,"['le', '##t', '##t', '##ing']",3,0.43,598.0,1.0
lettings,W,8,"['le', '##t', '##t', '##ings']",3,0.5,600.64,1.0
lettuce,W,7,"['le', '##t', '##t', '##uc', '##e']",4,0.29,574.92,0.97
levant,W,6,"['le', '##v', '##ant']",2,0.5,767.0,0.15
levee,W,5,"['le', '##ve', '##e']",2,0.4,749.67,0.39
levees,W,6,"['le', '##ve', '##es']",2,0.5,753.55,0.32
level,W,5,"['le', '##ve', '##l']",2,0.4,525.34,1.0
levelled,W,8,"['le', '##ve', '##l', '##le', '##d']",4,0.38,630.57,0.79
levels,W,6,"['le', '##ve', '##l', '##s']",3,0.33,543.79,0.98
lever,W,5,"['le', '##ver']",1,0.6,613.77,0.82
levered,W,7,"['le', '##ver', '##ed']",2,0.57,689.28,0.95
levers,W,6,"['le', '##ver', '##s']",2,0.5,686.91,0.92
levied,W,6,"['le', '##v', '##ied']",2,0.5,817.35,0.71
levies,W,6,"['le', '##v', '##ies']",2,0.5,687.81,0.55
levis,W,5,"['le', '##v', '##is']",2,0.4,725.9,0.57
levy,W,4,"['le', '##v', '##y']",2,0.25,718.07,0.75
lewd,W,4,"['le', '##w', '##d']",2,0.25,703.65,0.45
lewdly,W,6,"['le', '##w', '##d', '##ly']",3,0.33,846.5,0.26
lewdness,W,8,"['le', '##w', '##d', '##n', '##ess']",4,0.38,767.0,0.25
lexis,W,5,"['le', '##x', '##is']",2,0.4,740.35,0.45
ley,W,3,"['le', '##y']",1,0.33,664.8,0.13
leys,W,4,"['le', '##y', '##s']",2,0.25,637.2,0.13
liaise,W,6,"['l', '##ia', '##is', '##e']",3,0.33,776.65,0.76
liaised,W,7,"['l', '##ia', '##is', '##ed']",3,0.43,755.96,0.76
liane,W,5,"['l', '##ian', '##e']",2,0.4,562.0,0.03
lianes,W,6,"['l', '##ian', '##es']",2,0.5,,0.0
liar,W,4,"['l', '##ia', '##r']",2,0.25,555.38,1.0
liars,W,5,"['l', '##ia', '##r', '##s']",3,0.2,552.03,1.0
lib,W,3,"['l', '##ib']",1,0.33,519.08,0.32
libber,W,6,"['l', '##ib', '##ber']",2,0.5,392.0,0.02
libbers,W,7,"['l', '##ib', '##ber', '##s']",3,0.43,772.5,0.05
libel,W,5,"['l', '##ib', '##el']",2,0.4,692.48,0.62
libelled,W,8,"['l', '##ib', '##ell', '##ed']",3,0.5,725.0,0.21
libels,W,6,"['l', '##ib', '##el', '##s']",3,0.33,718.26,0.5
libra,W,5,"['l', '##ib', '##ra']",2,0.4,685.84,0.85
libya,W,5,"['l', '##ib', '##y', '##a']",3,0.2,705.56,0.75
libyan,W,6,"['l', '##ib', '##y', '##an']",3,0.33,731.14,0.57
libyans,W,7,"['l', '##ib', '##y', '##ans']",3,0.43,821.22,0.72
lice,W,4,"['l', '##ice']",1,0.5,578.36,1.0
licence,W,7,"['l', '##ice', '##n', '##ce']",3,0.43,608.92,1.0
license,W,7,"['l', '##ice', '##n', '##se']",3,0.43,606.51,0.98
licensed,W,8,"['l', '##ice', '##n', '##se', '##d']",4,0.38,601.45,1.0
lichen,W,6,"['l', '##ich', '##en']",2,0.5,722.71,0.47
licit,W,5,"['l', '##ic', '##it']",2,0.4,611.33,0.18
lick,W,4,"['l', '##ick']",1,0.5,571.46,0.95
licked,W,6,"['l', '##ick', '##ed']",2,0.5,580.57,0.97
licking,W,7,"['l', '##ick', '##ing']",2,0.57,630.02,1.0
licks,W,5,"['l', '##ick', '##s']",2,0.4,607.29,1.0
lid,W,3,"['l', '##id']",1,0.33,556.11,0.95
lidless,W,7,"['l', '##id', '##le', '##s', '##s']",4,0.29,870.73,0.32
lido,W,4,"['l', '##id', '##o']",2,0.25,642.29,0.47
lids,W,4,"['l', '##id', '##s']",2,0.25,653.58,1.0
lie,W,3,"['l', '##ie']",1,0.33,556.87,1.0
lied,W,4,"['l', '##ied']",1,0.5,565.37,1.0
lief,W,4,"['l', '##ie', '##f']",2,0.25,1003.0,0.03
liege,W,5,"['l', '##ie', '##ge']",2,0.4,692.18,0.47
liegeman,W,8,"['l', '##ie', '##ge', '##m', '##an']",4,0.38,889.67,0.08
lieges,W,6,"['l', '##ie', '##ge', '##s']",3,0.33,836.44,0.22
lies,W,4,"['l', '##ies']",1,0.5,486.86,0.92
lieu,W,4,"['l', '##ie', '##u']",2,0.25,648.35,0.42
life,W,4,"['l', '##if', '##e']",2,0.25,499.45,1.0
lifebelt,W,8,"['l', '##if', '##e', '##b', '##el', '##t']",5,0.25,718.45,0.8
lifebelts,W,9,"['l', '##if', '##e', '##b', '##el', '##t', '##s']",6,0.22,722.18,0.76
lifeblood,W,9,"['l', '##if', '##e', '##b', '##l', '##o', '##od']",6,0.22,652.5,0.53
lifeboat,W,8,"['l', '##if', '##e', '##b', '##o', '##at']",5,0.25,622.98,1.0
lifeboats,W,9,"['l', '##if', '##e', '##b', '##o', '##at', '##s']",6,0.22,617.97,0.95
lifebuoy,W,8,"['l', '##if', '##e', '##b', '##u', '##oy']",5,0.25,844.15,0.37
lifeguard,W,9,"['l', '##if', '##e', '##g', '##u', '##ard']",5,0.33,561.87,1.0
lifeguards,W,10,"['l', '##if', '##e', '##g', '##u', '##ard', '##s']",6,0.3,605.17,0.97
lifeless,W,8,"['l', '##if', '##el', '##ess']",3,0.5,617.82,1.0
lifelike,W,8,"['l', '##if', '##el', '##ike']",3,0.5,628.85,0.89
lifeline,W,8,"['l', '##if', '##el', '##ine']",3,0.5,619.33,0.97
lifelines,W,9,"['l', '##if', '##el', '##ine', '##s']",4,0.44,725.09,0.92
lifelong,W,8,"['l', '##if', '##el', '##ong']",3,0.5,660.74,0.95
lifer,W,5,"['l', '##if', '##er']",2,0.4,1010.57,0.18
lifers,W,6,"['l', '##if', '##ers']",2,0.5,722.36,0.29
lifetime,W,8,"['l', '##if', '##et', '##ime']",3,0.5,638.39,1.0
lifetimes,W,9,"['l', '##if', '##et', '##ime', '##s']",4,0.44,664.89,0.97
lift,W,4,"['l', '##if', '##t']",2,0.25,539.54,1.0
lifted,W,6,"['l', '##if', '##t', '##ed']",3,0.33,547.46,1.0
lifting,W,7,"['l', '##if', '##t', '##ing']",3,0.43,605.47,1.0
lifts,W,5,"['l', '##if', '##t', '##s']",3,0.2,570.29,1.0
light,W,5,"['l', '##ight']",1,0.6,508.32,1.0
lightbulb,W,9,"['l', '##ight', '##b', '##ul', '##b']",4,0.44,649.74,1.0
lightbulbs,W,10,"['l', '##ight', '##b', '##ul', '##b', '##s']",5,0.4,581.08,0.98
lighted,W,7,"['l', '##ight', '##ed']",2,0.57,582.26,0.98
lighten,W,7,"['l', '##ight', '##en']",2,0.57,543.82,0.95
lightened,W,9,"['l', '##ight', '##en', '##ed']",3,0.56,604.0,1.0
lightens,W,8,"['l', '##ight', '##ens']",2,0.62,597.47,0.97
lighter,W,7,"['l', '##ight', '##er']",2,0.57,543.71,1.0
lighters,W,8,"['l', '##ight', '##ers']",2,0.62,586.21,0.95
lightest,W,8,"['l', '##ight', '##est']",2,0.62,549.59,0.98
lighthouse,W,10,"['l', '##ight', '##h', '##ous', '##e']",4,0.5,604.27,0.97
lighting,W,8,"['l', '##ight', '##ing']",2,0.62,524.75,1.0
lightly,W,7,"['l', '##ight', '##ly']",2,0.57,574.18,0.98
lightness,W,9,"['l', '##ight', '##n', '##ess']",3,0.56,607.86,0.92
lightning,W,9,"['l', '##ight', '##ning']",2,0.67,575.17,0.95
lights,W,6,"['l', '##ight', '##s']",2,0.5,527.98,1.0
lightship,W,9,"['l', '##ight', '##s', '##h', '##ip']",4,0.44,691.91,0.55
lightsome,W,9,"['l', '##ight', '##so', '##m', '##e']",4,0.44,585.54,0.32
lightweight,W,11,"['l', '##ight', '##w', '##e', '##ight']",4,0.55,655.42,0.95
lightweights,W,12,"['l', '##ight', '##w', '##e', '##ight', '##s']",5,0.5,636.65,0.95
lignite,W,7,"['l', '##ign', '##ite']",2,0.57,967.0,0.08
like,W,4,['like'],0,0.75,513.51,1.0
liked,W,5,"['like', '##d']",1,0.6,588.55,1.0
likelier,W,8,"['like', '##l', '##ie', '##r']",3,0.5,700.43,0.45
likely,W,6,"['like', '##ly']",1,0.67,567.41,0.97
likeness,W,8,"['like', '##n', '##ess']",2,0.62,626.16,0.98
likes,W,5,"['like', '##s']",1,0.6,538.41,0.97
likewise,W,8,"['like', '##w', '##is', '##e']",3,0.5,580.03,0.95
liking,W,6,"['l', '##ik', '##ing']",2,0.5,621.24,0.97
lilac,W,5,"['l', '##il', '##ac']",2,0.4,585.68,0.92
lilacs,W,6,"['l', '##il', '##ac', '##s']",3,0.33,720.44,0.95
lilies,W,6,"['l', '##il', '##ies']",2,0.5,703.96,0.62
lilo,W,4,"['l', '##il', '##o']",2,0.25,677.31,0.82
lilt,W,4,"['l', '##il', '##t']",2,0.25,672.58,0.55
lilted,W,6,"['l', '##il', '##t', '##ed']",3,0.33,669.38,0.35
lilting,W,7,"['l', '##il', '##t', '##ing']",3,0.43,656.08,0.37
lilts,W,5,"['l', '##il', '##t', '##s']",3,0.2,704.67,0.42
lily,W,4,"['l', '##il', '##y']",2,0.25,607.83,0.82
limb,W,4,"['l', '##im', '##b']",2,0.25,525.74,1.0
limber,W,6,"['l', '##im', '##ber']",2,0.5,608.85,0.82
limbered,W,8,"['l', '##im', '##ber', '##ed']",3,0.5,647.12,0.88
limbers,W,7,"['l', '##im', '##ber', '##s']",3,0.43,700.5,0.72
limbless,W,8,"['l', '##im', '##b', '##le', '##s', '##s']",5,0.25,731.32,0.71
limbo,W,5,"['l', '##im', '##b', '##o']",3,0.2,638.7,0.98
limbs,W,5,"['l', '##im', '##b', '##s']",3,0.2,561.03,0.95
lime,W,4,"['l', '##ime']",1,0.5,599.9,1.0
limed,W,5,"['l', '##ime', '##d']",2,0.4,778.42,0.65
limekilns,W,9,"['l', '##ime', '##k', '##il', '##n', '##s']",5,0.33,814.33,0.08
limelight,W,9,"['l', '##ime', '##l', '##ight']",3,0.56,605.23,0.95
limes,W,5,"['l', '##ime', '##s']",2,0.4,587.68,0.98
limestone,W,9,"['l', '##ime', '##st', '##one']",3,0.56,623.08,0.92
limey,W,5,"['l', '##ime', '##y']",2,0.4,808.42,0.5
limeys,W,6,"['l', '##ime', '##y', '##s']",3,0.33,867.11,0.24
liming,W,6,"['l', '##im', '##ing']",2,0.5,721.14,0.18
limit,W,5,"['l', '##im', '##it']",2,0.4,580.18,0.98
limits,W,6,"['l', '##im', '##it', '##s']",3,0.33,549.03,1.0
limn,W,4,"['l', '##im', '##n']",2,0.25,664.0,0.02
limned,W,6,"['l', '##im', '##n', '##ed']",3,0.33,,0.0
limns,W,5,"['l', '##im', '##n', '##s']",3,0.2,598.0,0.05
limp,W,4,"['l', '##im', '##p']",2,0.25,571.4,0.92
limped,W,6,"['l', '##im', '##p', '##ed']",3,0.33,620.92,0.97
limpet,W,6,"['l', '##im', '##p', '##et']",3,0.33,630.46,0.6
limpets,W,7,"['l', '##im', '##p', '##et', '##s']",4,0.29,641.54,0.68
limpid,W,6,"['l', '##im', '##p', '##id']",3,0.33,662.69,0.34
limping,W,7,"['l', '##im', '##p', '##ing']",3,0.43,610.11,0.97
limply,W,6,"['l', '##im', '##p', '##ly']",3,0.33,744.48,0.78
limpness,W,8,"['l', '##im', '##p', '##n', '##ess']",4,0.38,684.82,0.82
limps,W,5,"['l', '##im', '##p', '##s']",3,0.2,586.2,0.9
limy,W,4,"['l', '##im', '##y']",2,0.25,814.0,0.02
linchpin,W,8,"['l', '##in', '##ch', '##p', '##in']",4,0.38,752.96,0.65
linchpins,W,9,"['l', '##in', '##ch', '##p', '##in', '##s']",5,0.33,716.08,0.7
lincoln,W,7,"['l', '##in', '##c', '##ol', '##n']",4,0.29,724.82,0.79
linctus,W,7,"['l', '##in', '##ct', '##us']",3,0.43,615.75,0.1
linden,W,6,"['l', '##ind', '##en']",2,0.5,591.4,0.15
line,W,4,"['l', '##ine']",1,0.5,567.45,0.95
lineal,W,6,"['l', '##ine', '##al']",2,0.5,741.73,0.4
linear,W,6,"['l', '##ine', '##ar']",2,0.5,595.28,1.0
lined,W,5,"['l', '##ine', '##d']",2,0.4,570.21,1.0
lineman,W,7,"['l', '##ine', '##m', '##an']",3,0.43,781.09,0.66
linen,W,5,"['l', '##ine', '##n']",2,0.4,568.58,0.95
lineout,W,7,"['l', '##ine', '##out']",2,0.57,729.37,0.75
lineouts,W,8,"['l', '##ine', '##out', '##s']",3,0.5,745.95,0.52
liner,W,5,"['l', '##ine', '##r']",2,0.4,632.13,0.87
liners,W,6,"['l', '##ine', '##r', '##s']",3,0.33,697.46,0.92
lines,W,5,"['l', '##ine', '##s']",2,0.4,592.5,0.98
linesman,W,8,"['l', '##ine', '##s', '##m', '##an']",4,0.38,655.75,0.75
linesmen,W,8,"['l', '##ine', '##s', '##m', '##en']",4,0.38,718.14,0.74
ling,W,4,"['l', '##ing']",1,0.5,702.75,0.21
linger,W,6,"['l', '##ing', '##er']",2,0.5,596.08,0.92
lingered,W,8,"['l', '##ing', '##ere', '##d']",3,0.5,676.63,1.0
lingers,W,7,"['l', '##ing', '##ers']",2,0.57,664.61,0.87
lingo,W,5,"['l', '##ing', '##o']",2,0.4,640.44,0.88
lings,W,5,"['l', '##ings']",1,0.6,511.8,0.15
lingual,W,7,"['l', '##ing', '##u', '##al']",3,0.43,798.0,0.68
linguist,W,8,"['l', '##ing', '##u', '##ist']",3,0.5,701.38,0.92
linguists,W,9,"['l', '##ing', '##u', '##ist', '##s']",4,0.44,634.22,1.0
lining,W,6,"['l', '##in', '##ing']",2,0.5,615.55,0.87
linings,W,7,"['l', '##in', '##ings']",2,0.57,705.38,0.9
link,W,4,"['l', '##in', '##k']",2,0.25,580.74,1.0
linkage,W,7,"['l', '##in', '##k', '##age']",3,0.43,633.17,0.9
linked,W,6,"['l', '##in', '##k', '##ed']",3,0.33,547.11,1.0
linking,W,7,"['l', '##in', '##k', '##ing']",3,0.43,603.43,0.92
linkman,W,7,"['l', '##in', '##k', '##m', '##an']",4,0.29,638.14,0.21
links,W,5,"['l', '##in', '##ks']",2,0.4,543.54,0.98
linnet,W,6,"['l', '##in', '##n', '##et']",3,0.33,746.33,0.16
linnets,W,7,"['l', '##in', '##n', '##et', '##s']",4,0.29,872.57,0.18
lino,W,4,"['l', '##in', '##o']",2,0.25,703.4,0.62
linseed,W,7,"['l', '##in', '##se', '##ed']",3,0.43,717.21,0.48
lint,W,4,"['l', '##in', '##t']",2,0.25,694.27,0.68
lintel,W,6,"['l', '##in', '##t', '##el']",3,0.33,824.09,0.37
lintels,W,7,"['l', '##in', '##t', '##el', '##s']",4,0.29,836.82,0.3
lion,W,4,"['l', '##ion']",1,0.5,546.15,1.0
lions,W,5,"['l', '##ions']",1,0.6,522.85,0.98
lip,W,3,"['l', '##ip']",1,0.33,502.79,0.98
lipid,W,5,"['l', '##ip', '##id']",2,0.4,617.42,0.68
lipids,W,6,"['l', '##ip', '##id', '##s']",3,0.33,687.23,0.78
lips,W,4,"['l', '##ip', '##s']",2,0.25,572.67,0.95
lipstick,W,8,"['l', '##ip', '##st', '##ick']",3,0.5,531.51,0.98
lipsticks,W,9,"['l', '##ip', '##st', '##ick', '##s']",4,0.44,601.42,0.97
liqueur,W,7,"['l', '##i', '##qu', '##e', '##ur']",4,0.29,685.23,0.98
liqueurs,W,8,"['l', '##i', '##qu', '##e', '##ur', '##s']",5,0.25,642.95,0.95
liquid,W,6,"['l', '##i', '##qu', '##id']",3,0.33,498.05,1.0
liquids,W,7,"['l', '##i', '##qu', '##id', '##s']",4,0.29,551.82,1.0
liquor,W,6,"['l', '##i', '##qu', '##or']",3,0.33,575.78,1.0
liquors,W,7,"['l', '##i', '##qu', '##ors']",3,0.43,631.3,1.0
lira,W,4,"['l', '##ir', '##a']",2,0.25,797.91,0.32
lire,W,4,"['l', '##ire']",1,0.5,717.82,0.32
lisle,W,5,"['l', '##is', '##le']",2,0.4,508.0,0.05
lisp,W,4,"['l', '##is', '##p']",2,0.25,641.94,0.8
lisped,W,6,"['l', '##is', '##p', '##ed']",3,0.33,821.61,0.5
lisping,W,7,"['l', '##is', '##p', '##ing']",3,0.43,714.62,0.55
lisps,W,5,"['l', '##is', '##p', '##s']",3,0.2,747.25,0.8
